Fecha;(1) Presion Atmosferica (hPa);Lluvia Caida (mm);(6) Vel. Viento (Km/h);(8) Dir. Viento (grados);(9) Vel. Rafaga (Km/h);(10) Dir. Rafaga (grados);(11) Temperatura de Aire exterior (°C);(12) Humedad de Aire exterior (%);(15) Radiacion Solar (w/m2);(16) Bateria ADQ (Vcc)
28-01-2023 00:45;1008.30;0.00;1.40;201.00;6.60;200.00;21.70;99.00;0.00;6.47
28-01-2023 01:00;1008.60;0.00;4.00;192.00;15.30;192.00;21.80;99.00;0.00;6.47
28-01-2023 01:15;1008.70;0.00;4.40;174.00;12.00;228.00;21.60;99.00;0.00;6.47
28-01-2023 01:30;1008.70;0.00;5.30;163.00;19.50;157.00;21.40;99.00;0.00;6.47
28-01-2023 01:45;1009.00;0.00;4.20;188.00;13.10;159.00;21.40;99.00;0.00;6.47
28-01-2023 02:00;1009.20;0.00;2.90;185.00;8.80;152.00;21.60;99.00;0.00;6.47
28-01-2023 02:15;1009.50;0.00;2.10;155.00;7.70;180.00;21.60;99.00;0.00;6.47
28-01-2023 02:30;1009.60;0.00;2.50;123.00;6.60;130.00;21.60;99.00;0.00;6.47
28-01-2023 02:45;1009.50;0.00;0.00;107.00;3.30;74.00;21.50;99.00;0.00;6.47
28-01-2023 03:00;1009.50;0.00;0.00;117.00;2.20;117.00;21.20;99.00;0.00;6.47
28-01-2023 03:15;1009.30;0.00;0.00;98.00;0.00;113.00;21.10;99.00;0.00;6.47
28-01-2023 03:30;1009.00;0.00;0.00;129.00;0.00;115.00;21.00;99.00;0.00;6.47
28-01-2023 03:45;1008.80;0.00;0.00;136.00;0.00;158.00;20.80;99.00;0.00;6.47
28-01-2023 04:00;1008.90;0.00;0.00;219.00;0.00;211.00;20.60;99.00;0.00;6.47
28-01-2023 04:15;1008.70;0.00;0.10;235.00;2.20;233.00;20.70;99.00;0.00;6.46
28-01-2023 04:30;1008.60;0.00;0.10;241.00;0.10;228.00;20.90;99.00;0.00;6.46
28-01-2023 04:45;1008.30;0.00;0.00;235.00;0.10;230.00;20.70;99.00;0.00;6.46
28-01-2023 05:00;1008.40;0.00;0.00;229.00;0.00;234.00;20.70;99.00;0.00;6.46
28-01-2023 05:15;1008.50;0.00;0.00;238.00;0.00;197.00;20.60;99.00;0.00;6.46
28-01-2023 05:30;1008.50;0.00;0.00;227.00;0.00;236.00;20.50;99.00;0.00;6.46
28-01-2023 05:45;1008.70;0.00;0.40;240.00;4.40;211.00;20.60;99.00;0.00;6.46
28-01-2023 06:00;1008.90;0.00;0.70;236.00;4.40;233.00;20.50;99.00;0.00;6.46
28-01-2023 06:15;1009.20;0.00;1.80;238.00;5.50;201.00;20.50;99.00;0.00;6.46
28-01-2023 06:30;1009.30;0.00;1.20;236.00;6.60;220.00;20.50;99.00;0.00;6.46
28-01-2023 06:45;1009.40;0.00;0.90;237.00;7.70;238.00;20.50;99.00;0.00;6.46
28-01-2023 07:00;1009.40;0.00;0.50;230.00;4.40;220.00;20.50;99.00;0.00;6.46
28-01-2023 07:15;1009.40;0.00;0.10;237.00;0.10;208.00;20.60;99.00;0.00;6.46
28-01-2023 07:30;1009.40;0.00;1.60;233.00;6.60;239.00;20.80;99.00;1.00;6.46
28-01-2023 07:45;1009.40;0.00;3.30;231.00;9.80;241.00;21.10;99.00;9.00;6.46
28-01-2023 08:00;1009.40;0.00;4.90;232.00;12.00;258.00;21.60;99.00;73.00;6.46
28-01-2023 08:15;1009.50;0.00;2.80;210.00;9.80;207.00;22.00;99.00;56.00;6.46
28-01-2023 08:30;1009.70;0.00;2.60;224.00;12.00;219.00;22.50;97.00;41.00;6.46
28-01-2023 08:45;1009.80;0.00;2.00;211.00;8.80;263.00;23.00;97.00;24.00;6.46
28-01-2023 09:00;1010.00;0.00;4.40;182.00;12.00;167.00;23.50;99.00;32.00;6.46
28-01-2023 09:15;1010.20;0.00;3.70;170.00;9.80;190.00;24.30;99.00;89.00;6.47
28-01-2023 09:30;1010.20;0.00;3.70;150.00;8.80;148.00;25.20;99.00;487.00;6.66
28-01-2023 09:45;1010.00;0.00;2.20;141.00;7.70;185.00;26.20;99.00;549.00;6.75
28-01-2023 10:00;1010.00;0.00;1.60;158.00;7.70;114.00;27.20;97.00;614.00;6.79
28-01-2023 10:15;1010.00;0.00;0.90;126.00;4.40;181.00;28.00;92.00;675.00;6.80
28-01-2023 10:30;1010.00;0.00;1.50;102.00;7.70;125.00;28.30;84.00;729.00;6.80
28-01-2023 10:45;1010.20;0.00;2.70;93.00;7.70;79.00;29.10;81.00;781.00;6.81
28-01-2023 11:00;1010.30;0.00;2.00;145.00;6.60;133.00;29.40;78.00;826.00;6.82
28-01-2023 11:15;1010.50;0.00;1.90;203.00;7.70;120.00;29.70;75.00;872.00;6.83
28-01-2023 11:30;1010.60;0.00;1.90;171.00;8.80;155.00;30.40;72.00;911.00;6.84
28-01-2023 11:45;1010.60;0.00;1.50;136.00;9.80;90.00;31.10;66.00;956.00;6.85
28-01-2023 12:00;1010.70;0.00;2.70;188.00;8.80;230.00;31.10;69.00;894.00;6.87
28-01-2023 12:15;1010.70;0.00;2.30;192.00;7.70;252.00;30.80;71.00;839.00;6.87
28-01-2023 12:30;1010.70;0.00;3.20;122.00;8.80;23.00;31.30;65.00;1045.00;6.88
28-01-2023 12:45;1010.80;0.00;2.60;214.00;8.80;129.00;32.40;63.00;1104.00;6.89
28-01-2023 13:00;1010.70;0.00;3.20;197.00;15.30;253.00;33.20;63.00;991.00;6.89
28-01-2023 13:15;1010.60;0.00;3.30;179.00;8.80;118.00;33.30;60.00;1111.00;6.89
28-01-2023 13:30;1010.30;0.00;3.50;153.00;9.80;137.00;33.30;62.00;993.00;6.89
28-01-2023 13:45;1010.20;0.00;2.00;105.00;7.70;75.00;33.90;60.00;1106.00;6.90
28-01-2023 14:00;1010.10;0.00;2.00;162.00;7.70;192.00;34.60;57.00;1098.00;6.90
28-01-2023 14:15;1009.90;0.00;3.40;112.00;9.80;212.00;34.50;55.00;1095.00;6.90
28-01-2023 14:30;1009.80;0.00;2.40;220.00;8.80;233.00;34.90;55.00;1086.00;6.90
28-01-2023 14:45;1009.60;0.00;3.30;253.00;10.90;220.00;34.20;52.00;1071.00;6.91
28-01-2023 15:00;1009.50;0.00;2.80;190.00;8.80;252.00;35.20;51.00;1081.00;6.90
28-01-2023 15:15;1009.40;0.00;5.50;179.00;18.60;244.00;35.10;55.00;1075.00;6.91
28-01-2023 15:30;1009.30;0.00;3.00;195.00;13.10;216.00;35.60;52.00;983.00;6.91
28-01-2023 15:45;1009.20;0.00;4.80;244.00;14.20;178.00;34.50;55.00;949.00;6.91
28-01-2023 16:00;1009.10;0.00;5.80;231.00;15.30;226.00;34.70;56.00;925.00;6.91
28-01-2023 16:15;1009.00;0.00;5.00;213.00;16.40;203.00;35.00;55.00;867.00;6.91
28-01-2023 16:30;1008.70;0.00;6.60;231.00;15.30;222.00;34.30;55.00;807.00;6.91
28-01-2023 16:45;1008.50;0.00;5.40;215.00;15.30;227.00;34.70;56.00;756.00;6.91
28-01-2023 17:00;1008.40;0.00;5.00;221.00;16.40;282.00;34.70;55.00;705.00;6.91
28-01-2023 17:15;1008.30;0.00;4.80;227.00;15.30;213.00;34.80;54.00;653.00;6.91
28-01-2023 17:30;1008.30;0.00;6.50;226.00;14.20;239.00;34.40;53.00;599.00;6.91
28-01-2023 17:45;1008.10;0.00;5.80;220.00;14.20;216.00;34.80;54.00;542.00;6.91
28-01-2023 18:00;1008.10;0.00;5.60;232.00;17.50;213.00;34.40;58.00;482.00;6.90
28-01-2023 18:15;1008.00;0.00;8.00;237.00;14.20;214.00;33.40;59.00;421.00;6.87
28-01-2023 18:30;1008.10;0.00;9.20;237.00;18.60;253.00;33.10;58.00;363.00;6.80
28-01-2023 18:45;1008.10;0.00;8.30;231.00;20.40;225.00;32.80;59.00;308.00;6.70
28-01-2023 19:00;1007.90;0.00;6.40;218.00;16.40;241.00;32.90;58.00;249.00;6.62
28-01-2023 19:15;1008.10;0.00;6.70;238.00;19.50;243.00;31.90;59.00;191.00;6.59
28-01-2023 19:30;1008.20;0.00;5.20;226.00;13.10;255.00;31.60;60.00;109.00;6.58
28-01-2023 19:45;1008.30;0.00;4.90;240.00;17.50;235.00;30.90;61.00;82.00;6.58
28-01-2023 20:00;1008.40;0.00;4.60;236.00;13.10;236.00;30.30;64.00;6.00;6.57
28-01-2023 20:15;1008.50;0.00;3.10;229.00;7.70;215.00;29.70;68.00;3.00;6.57
28-01-2023 20:30;1008.70;0.00;2.00;237.00;7.70;220.00;29.10;76.00;0.00;6.56
28-01-2023 20:45;1008.90;0.00;2.10;227.00;6.60;229.00;28.50;84.00;0.00;6.56
28-01-2023 21:00;1009.00;0.00;0.80;237.00;4.40;241.00;28.00;91.00;0.00;6.56
28-01-2023 21:15;1009.30;0.00;0.90;237.00;5.50;213.00;27.60;95.00;0.00;6.55
28-01-2023 21:30;1009.30;0.00;0.20;244.00;2.20;230.00;27.30;97.00;0.00;6.55
28-01-2023 21:45;1009.50;0.00;0.00;240.00;0.10;247.00;27.10;99.00;0.00;6.55
28-01-2023 22:00;1009.60;0.00;0.20;242.00;2.20;237.00;26.90;99.00;0.00;6.54
28-01-2023 22:15;1009.80;0.00;0.10;233.00;0.10;242.00;26.60;99.00;0.00;6.54
28-01-2023 22:30;1009.90;0.00;0.00;240.00;2.20;229.00;26.40;99.00;0.00;6.54
28-01-2023 22:45;1009.90;0.00;0.00;251.00;1.10;233.00;26.20;99.00;0.00;6.54
28-01-2023 23:00;1009.80;0.00;0.10;256.00;1.10;251.00;26.10;99.00;0.00;6.54
28-01-2023 23:15;1009.90;0.00;0.00;246.00;1.10;233.00;25.90;99.00;0.00;6.53
28-01-2023 23:30;1009.90;0.00;0.00;245.00;1.10;247.00;25.70;99.00;0.00;6.53
28-01-2023 23:45;1009.80;0.00;0.00;242.00;1.10;244.00;25.50;99.00;0.00;6.53
29-01-2023 00:00;1010.00;0.00;0.00;244.00;1.10;243.00;25.40;99.00;0.00;6.53
29-01-2023 00:15;1010.00;0.00;0.00;229.00;0.10;243.00;25.40;99.00;0.00;6.53
29-01-2023 00:30;1009.90;0.00;0.10;238.00;0.10;237.00;25.40;99.00;0.00;6.53
29-01-2023 00:45;1009.90;0.00;0.00;258.00;0.10;238.00;25.40;99.00;0.00;6.53
29-01-2023 01:00;1009.90;0.00;0.10;48.00;2.20;120.00;25.30;99.00;0.00;6.53
29-01-2023 01:15;1009.90;0.00;0.00;83.00;2.20;131.00;25.40;97.00;0.00;6.53
29-01-2023 01:30;1010.00;0.00;0.00;130.00;1.10;98.00;25.30;96.00;0.00;6.53
29-01-2023 01:45;1009.90;0.00;0.10;111.00;2.20;91.00;25.00;98.00;0.00;6.52
29-01-2023 02:00;1009.80;0.00;0.00;96.00;1.10;109.00;24.90;98.00;0.00;6.52
29-01-2023 02:15;1009.70;0.00;0.00;154.00;1.10;149.00;24.60;99.00;0.00;6.52
29-01-2023 02:30;1009.50;0.00;0.00;142.00;1.10;141.00;24.40;99.00;0.00;6.52
29-01-2023 02:45;1009.40;0.00;0.10;175.00;1.10;143.00;24.30;99.00;0.00;6.52
29-01-2023 03:00;1009.30;0.00;0.50;134.00;3.30;135.00;24.30;99.00;0.00;6.52
29-01-2023 03:15;1009.20;0.00;2.10;104.00;7.70;160.00;24.70;99.00;0.00;6.52
29-01-2023 03:30;1009.10;0.00;0.80;116.00;6.60;157.00;24.90;98.00;0.00;6.52
29-01-2023 03:45;1009.00;0.00;0.40;106.00;3.30;155.00;24.70;98.00;0.00;6.52
29-01-2023 04:00;1009.00;0.00;0.30;109.00;3.30;79.00;24.50;98.00;0.00;6.52
29-01-2023 04:15;1009.00;0.00;0.30;105.00;3.30;126.00;24.50;99.00;0.00;6.52
29-01-2023 04:30;1009.00;0.00;0.10;159.00;2.20;199.00;24.10;99.00;0.00;6.52
29-01-2023 04:45;1008.90;0.00;0.20;100.00;3.30;84.00;24.00;99.00;0.00;6.52
29-01-2023 05:00;1009.10;0.00;0.10;88.00;0.10;114.00;23.80;99.00;0.00;6.52
29-01-2023 05:15;1009.10;0.00;0.10;14.00;0.10;71.00;23.50;99.00;0.00;6.51
29-01-2023 05:30;1009.20;0.00;0.60;68.00;4.40;230.00;23.40;99.00;0.00;6.51
29-01-2023 05:45;1009.40;0.00;0.70;103.00;4.40;154.00;23.60;99.00;0.00;6.51
29-01-2023 06:00;1009.30;0.00;0.00;103.00;2.20;87.00;23.50;99.00;0.00;6.51
29-01-2023 06:15;1009.30;0.00;0.30;91.00;2.20;82.00;23.40;99.00;0.00;6.51
29-01-2023 06:30;1009.60;0.00;0.00;42.00;1.10;118.00;23.20;99.00;0.00;6.51
29-01-2023 06:45;1009.70;0.00;0.10;118.00;3.30;127.00;23.00;99.00;0.00;6.51
29-01-2023 07:00;1009.60;0.00;0.00;34.00;0.10;118.00;22.80;99.00;0.00;6.51
29-01-2023 07:15;1009.60;0.00;0.10;2.00;2.20;108.00;22.80;99.00;0.00;6.50
29-01-2023 07:30;1009.80;0.00;0.00;139.00;3.30;134.00;23.00;99.00;1.00;6.50
29-01-2023 07:45;1010.00;0.00;0.80;115.00;4.40;111.00;23.50;99.00;5.00;6.50
29-01-2023 08:00;1010.00;0.00;2.50;100.00;7.70;87.00;24.20;99.00;80.00;6.50
29-01-2023 08:15;1010.10;0.00;1.70;120.00;6.60;70.00;24.90;99.00;69.00;6.50
29-01-2023 08:30;1010.30;0.00;4.10;103.00;10.90;103.00;25.10;99.00;33.00;6.50
29-01-2023 08:45;1010.40;0.00;4.20;96.00;12.00;75.00;25.30;99.00;24.00;6.50
29-01-2023 09:00;1010.50;0.00;4.30;95.00;10.90;75.00;25.70;97.00;33.00;6.50
29-01-2023 09:15;1010.60;0.00;4.60;101.00;10.90;67.00;26.00;97.00;62.00;6.51
29-01-2023 09:30;1010.50;0.00;3.90;117.00;9.80;140.00;27.50;90.00;497.00;6.67
29-01-2023 09:45;1010.50;0.00;3.40;114.00;9.80;132.00;28.30;84.00;565.00;6.75
29-01-2023 10:00;1010.60;0.00;2.40;123.00;9.80;145.00;29.10;79.00;625.00;6.78
29-01-2023 10:15;1010.60;0.00;3.90;121.00;8.80;121.00;29.60;77.00;685.00;6.80
29-01-2023 10:30;1010.60;0.00;2.70;125.00;10.90;165.00;30.70;72.00;754.00;6.82
29-01-2023 10:45;1010.50;0.00;4.80;124.00;12.00;138.00;31.20;70.00;810.00;6.83
29-01-2023 11:00;1010.50;0.00;4.60;98.00;10.90;156.00;31.90;67.00;868.00;6.86
29-01-2023 11:15;1010.40;0.00;5.20;99.00;13.10;77.00;32.60;66.00;944.00;6.88
29-01-2023 11:30;1010.40;0.00;5.60;105.00;14.20;73.00;33.30;65.00;979.00;6.89
29-01-2023 11:45;1010.40;0.00;5.70;108.00;14.20;145.00;33.50;60.00;980.00;6.89
29-01-2023 12:00;1010.20;0.00;6.10;102.00;15.30;88.00;33.30;61.00;842.00;6.89
29-01-2023 12:15;1010.00;0.00;4.70;107.00;8.80;172.00;32.70;62.00;604.00;6.87
29-01-2023 12:30;1009.90;0.00;5.00;123.00;12.00;130.00;32.70;62.00;530.00;6.88
29-01-2023 12:45;1009.70;0.00;4.30;121.00;9.80;111.00;34.10;61.00;795.00;6.90
29-01-2023 13:00;1009.40;0.00;3.70;125.00;13.10;144.00;34.90;58.00;1034.00;6.90
29-01-2023 13:15;1009.20;0.00;5.70;127.00;14.20;97.00;36.30;54.00;1282.00;6.90
29-01-2023 13:30;1009.00;0.00;5.40;97.00;15.30;91.00;35.30;54.00;905.00;6.87
29-01-2023 13:45;1008.90;0.00;5.60;113.00;12.00;107.00;34.70;56.00;581.00;6.90
29-01-2023 14:00;1008.70;0.00;3.30;105.00;10.90;75.00;34.80;55.00;521.00;6.90
29-01-2023 14:15;1008.60;0.00;2.80;95.00;8.80;95.00;35.30;52.00;639.00;6.91
29-01-2023 14:30;1008.50;0.00;2.10;70.00;9.80;157.00;35.80;51.00;819.00;6.90
29-01-2023 14:45;1008.40;0.00;1.20;202.00;6.60;162.00;37.20;45.00;863.00;6.79
29-01-2023 15:00;1008.30;0.00;0.70;223.00;9.80;86.00;35.70;51.00;361.00;6.75
29-01-2023 15:15;1008.20;0.00;0.90;104.00;4.40;174.00;34.70;52.00;261.00;6.71
29-01-2023 15:30;1007.90;0.00;1.00;339.00;4.40;69.00;36.30;50.00;703.00;6.91
29-01-2023 15:45;1007.80;0.00;2.90;215.00;6.60;219.00;36.80;46.00;834.00;6.91
29-01-2023 16:00;1007.50;0.00;0.80;322.00;7.70;150.00;37.70;45.00;892.00;6.88
29-01-2023 16:15;1007.50;0.00;0.80;169.00;7.70;150.00;36.70;48.00;493.00;6.83
29-01-2023 16:30;1007.50;0.00;3.20;207.00;10.90;239.00;35.60;49.00;346.00;6.82
29-01-2023 16:45;1007.00;0.00;3.30;143.00;7.70;233.00;35.50;49.00;356.00;6.88
29-01-2023 17:00;1006.90;0.00;1.50;187.00;5.50;174.00;37.40;45.00;712.00;6.91
29-01-2023 17:15;1006.70;0.00;4.60;228.00;15.30;241.00;35.40;53.00;555.00;6.91
29-01-2023 17:30;1006.50;0.00;2.70;191.00;8.80;255.00;36.90;45.00;716.00;6.90
29-01-2023 17:45;1006.20;0.00;3.00;186.00;8.80;227.00;36.80;45.00;533.00;6.90
29-01-2023 18:00;1006.00;0.00;4.70;163.00;10.90;219.00;36.20;42.00;444.00;6.80
29-01-2023 18:15;1005.80;0.00;4.40;152.00;16.40;93.00;35.70;39.00;313.00;6.73
29-01-2023 18:30;1005.90;0.00;7.10;129.00;16.40;139.00;35.00;37.00;274.00;6.67
29-01-2023 18:45;1005.70;0.00;4.80;122.00;12.00;123.00;34.10;38.00;164.00;6.61
29-01-2023 19:00;1005.80;0.00;2.90;134.00;13.10;165.00;34.20;40.00;200.00;6.60
29-01-2023 19:15;1005.80;0.00;4.30;132.00;13.10;162.00;33.10;40.00;112.00;6.58
29-01-2023 19:30;1005.90;0.00;3.90;130.00;12.00;131.00;32.30;41.00;72.00;6.58
29-01-2023 19:45;1005.80;0.00;2.50;130.00;8.80;153.00;31.50;44.00;53.00;6.57
29-01-2023 20:00;1005.90;0.00;3.00;139.00;9.80;111.00;30.90;46.00;38.00;6.57
29-01-2023 20:15;1006.10;0.00;1.50;134.00;8.80;94.00;30.20;48.00;7.00;6.56
29-01-2023 20:30;1006.20;0.00;2.60;130.00;8.80;127.00;29.60;50.00;0.00;6.56
29-01-2023 20:45;1006.40;0.00;2.10;139.00;12.00;155.00;29.20;52.00;0.00;6.55
29-01-2023 21:00;1006.70;0.00;1.10;147.00;9.80;86.00;28.70;54.00;0.00;6.55
29-01-2023 21:15;1006.80;0.00;0.70;169.00;6.60;156.00;28.20;55.00;0.00;6.55
29-01-2023 21:30;1006.90;0.00;0.80;159.00;6.60;109.00;27.90;55.00;0.00;6.54
29-01-2023 21:45;1007.00;0.00;0.10;133.00;3.30;212.00;27.50;56.00;0.00;6.54
29-01-2023 22:00;1007.10;0.00;0.60;174.00;5.50;169.00;27.10;56.00;0.00;6.54
29-01-2023 22:15;1007.20;0.00;0.40;178.00;4.40;197.00;26.90;57.00;0.00;6.53
29-01-2023 22:30;1007.30;0.00;0.20;241.00;3.30;176.00;26.60;59.00;0.00;6.53
29-01-2023 22:45;1007.30;0.00;0.20;203.00;2.20;170.00;26.10;62.00;0.00;6.53
29-01-2023 23:00;1007.30;0.00;0.60;175.00;4.40;140.00;26.00;64.00;0.00;6.53
29-01-2023 23:15;1007.30;0.00;1.10;140.00;4.40;144.00;26.00;64.00;0.00;6.53
29-01-2023 23:30;1007.30;0.00;3.40;134.00;10.90;116.00;26.30;64.00;0.00;6.53
29-01-2023 23:45;1007.30;0.00;5.70;114.00;18.60;99.00;26.60;64.00;0.00;6.52
30-01-2023 00:00;1007.30;0.00;4.30;112.00;12.00;120.00;26.40;66.00;0.00;6.52
30-01-2023 00:15;1007.30;0.00;4.70;101.00;15.30;96.00;26.20;66.00;0.00;6.52
30-01-2023 00:30;1007.20;0.00;6.00;115.00;15.30;181.00;26.00;66.00;0.00;6.52
30-01-2023 00:45;1007.10;0.00;7.60;112.00;17.50;100.00;25.90;65.00;0.00;6.52
30-01-2023 01:00;1007.20;0.00;4.10;107.00;10.90;97.00;25.50;67.00;0.00;6.52
30-01-2023 01:15;1007.20;0.00;4.70;106.00;14.20;75.00;25.20;69.00;0.00;6.52
30-01-2023 01:30;1007.20;0.00;4.60;117.00;10.90;145.00;25.00;71.00;0.00;6.52
30-01-2023 01:45;1007.20;0.00;2.80;113.00;9.80;101.00;24.70;72.00;0.00;6.52
30-01-2023 02:00;1007.00;0.00;1.90;114.00;7.70;102.00;24.30;75.00;0.00;6.51
30-01-2023 02:15;1006.90;0.00;1.40;111.00;7.70;133.00;23.90;78.00;0.00;6.51
30-01-2023 02:30;1006.70;0.00;0.20;125.00;6.60;166.00;23.60;80.00;0.00;6.51
30-01-2023 02:45;1006.50;0.00;0.30;132.00;4.40;166.00;23.30;83.00;0.00;6.51
30-01-2023 03:00;1006.30;0.00;0.20;94.00;5.50;105.00;23.10;85.00;0.00;6.50
30-01-2023 03:15;1006.00;0.00;0.90;92.00;4.40;82.00;23.10;84.00;0.00;6.50
30-01-2023 03:30;1005.80;0.00;1.80;91.00;6.60;84.00;22.90;84.00;0.00;6.50
30-01-2023 03:45;1005.60;0.00;1.40;105.00;7.70;88.00;22.60;85.00;0.00;6.50
30-01-2023 04:00;1005.40;0.00;0.20;107.00;4.40;132.00;22.30;86.00;0.00;6.50
30-01-2023 04:15;1005.30;0.00;0.60;102.00;4.40;129.00;22.10;88.00;0.00;6.49
30-01-2023 04:30;1005.10;0.00;0.20;103.00;2.20;110.00;21.90;89.00;0.00;6.49
30-01-2023 04:45;1005.00;0.00;0.10;89.00;3.30;134.00;21.80;91.00;0.00;6.49
30-01-2023 05:00;1004.90;0.00;0.30;114.00;4.40;130.00;21.60;92.00;0.00;6.49
30-01-2023 05:15;1005.00;0.00;0.80;98.00;5.50;121.00;21.80;92.00;0.00;6.49
30-01-2023 05:30;1005.00;0.00;0.10;145.00;3.30;116.00;21.50;93.00;0.00;6.48
30-01-2023 05:45;1004.90;0.00;0.10;123.00;0.10;146.00;21.20;96.00;0.00;6.48
30-01-2023 06:00;1005.10;0.00;0.70;110.00;5.50;87.00;21.40;96.00;0.00;6.48
30-01-2023 06:15;1005.10;0.00;1.00;103.00;5.50;75.00;21.50;95.00;0.00;6.48
30-01-2023 06:30;1005.10;0.00;2.70;92.00;7.70;75.00;21.50;95.00;0.00;6.48
30-01-2023 06:45;1005.10;0.00;0.80;97.00;6.60;85.00;21.30;95.00;0.00;6.48
30-01-2023 07:00;1005.10;0.00;0.00;93.00;3.30;117.00;21.10;96.00;0.00;6.48
30-01-2023 07:15;1005.10;0.00;0.20;98.00;3.30;110.00;20.90;98.00;0.00;6.48
30-01-2023 07:30;1005.20;0.00;0.00;114.00;0.10;116.00;21.00;99.00;6.00;6.48
30-01-2023 07:45;1005.40;0.00;0.60;120.00;3.30;155.00;21.30;99.00;14.00;6.47
30-01-2023 08:00;1005.50;0.00;2.10;89.00;7.70;81.00;21.70;98.00;69.00;6.47
30-01-2023 08:15;1005.60;0.00;3.80;99.00;7.70;126.00;21.90;96.00;51.00;6.48
30-01-2023 08:30;1005.50;0.00;0.30;88.00;6.60;74.00;22.00;98.00;49.00;6.47
30-01-2023 08:45;1005.60;0.00;0.10;88.00;4.40;124.00;22.40;97.00;73.00;6.48
30-01-2023 09:00;1005.70;0.00;0.80;71.00;5.50;100.00;23.00;93.00;100.00;6.48
30-01-2023 09:15;1005.70;0.00;0.20;69.00;5.50;80.00;23.70;91.00;128.00;6.50
30-01-2023 09:30;1005.80;0.00;0.10;46.00;3.30;8.00;24.90;86.00;286.00;6.59
30-01-2023 09:45;1005.80;0.00;1.80;34.00;7.70;67.00;26.50;76.00;462.00;6.73
30-01-2023 10:00;1005.80;0.00;1.50;51.00;8.80;353.00;27.50;69.00;477.00;6.78
30-01-2023 10:15;1005.70;0.00;3.00;44.00;14.20;350.00;28.30;66.00;611.00;6.82
30-01-2023 10:30;1005.60;0.00;2.70;46.00;8.80;58.00;29.20;64.00;779.00;6.83
30-01-2023 10:45;1005.80;0.00;4.50;47.00;14.20;56.00;29.60;60.00;768.00;6.82
30-01-2023 11:00;1005.70;0.00;4.40;55.00;14.20;73.00;29.70;63.00;783.00;6.87
30-01-2023 11:15;1005.70;0.00;6.00;48.00;17.50;50.00;29.50;61.00;903.00;6.88
30-01-2023 11:30;1005.70;0.00;3.30;54.00;12.00;59.00;31.40;58.00;946.00;6.88
30-01-2023 11:45;1005.60;0.00;2.90;59.00;9.80;37.00;32.70;55.00;978.00;6.89
30-01-2023 12:00;1005.50;0.00;3.40;46.00;13.10;317.00;33.00;52.00;1016.00;6.89
30-01-2023 12:15;1005.40;0.00;3.60;52.00;16.40;94.00;33.90;52.00;1046.00;6.89
30-01-2023 12:30;1005.10;0.00;3.40;47.00;12.00;78.00;34.90;48.00;1061.00;6.90
30-01-2023 12:45;1005.00;0.00;2.50;74.00;9.80;81.00;35.30;48.00;1092.00;6.90
30-01-2023 13:00;1004.90;0.00;2.30;61.00;8.80;143.00;35.80;46.00;1108.00;6.90
30-01-2023 13:15;1004.70;0.00;2.20;49.00;8.80;91.00;36.40;44.00;1119.00;6.91
30-01-2023 13:30;1004.60;0.00;2.90;79.00;8.80;8.00;37.00;44.00;1127.00;6.91
30-01-2023 13:45;1004.40;0.00;1.70;61.00;6.60;60.00;37.30;42.00;1107.00;6.91
30-01-2023 14:00;1004.20;0.00;3.20;22.00;9.80;26.00;36.70;41.00;1126.00;6.91
30-01-2023 14:15;1004.00;0.00;2.70;12.00;12.00;50.00;37.00;39.00;1122.00;6.91
30-01-2023 14:30;1003.80;0.00;1.60;44.00;5.50;12.00;38.30;38.00;1131.00;6.92
30-01-2023 14:45;1003.70;0.00;1.80;116.00;9.80;168.00;38.60;38.00;1029.00;6.92
30-01-2023 15:00;1003.50;0.00;2.70;125.00;9.80;192.00;38.10;35.00;928.00;6.79
30-01-2023 15:15;1003.20;0.00;0.30;79.00;9.80;114.00;36.80;40.00;442.00;6.82
30-01-2023 15:30;1003.00;0.00;3.60;232.00;9.80;223.00;37.30;39.00;876.00;6.91
30-01-2023 15:45;1002.70;0.00;3.60;159.00;9.80;100.00;37.30;37.00;611.00;6.85
30-01-2023 16:00;1002.50;0.00;3.50;163.00;10.90;151.00;38.70;37.00;930.00;6.92
30-01-2023 16:15;1002.10;0.00;5.00;114.00;12.00;75.00;36.90;39.00;616.00;6.89
30-01-2023 16:30;1001.90;0.00;3.80;113.00;9.80;132.00;38.10;38.00;821.00;6.92
30-01-2023 16:45;1001.70;0.00;3.60;161.00;14.20;188.00;38.20;36.00;784.00;6.92
30-01-2023 17:00;1001.60;0.00;3.80;134.00;13.10;152.00;38.30;37.00;715.00;6.92
30-01-2023 17:15;1001.50;0.00;4.20;152.00;12.00;115.00;37.80;37.00;664.00;6.92
30-01-2023 17:30;1001.20;0.00;4.00;162.00;15.30;138.00;37.90;37.00;612.00;6.92
30-01-2023 17:45;1001.10;0.00;4.60;156.00;17.50;135.00;37.50;38.00;550.00;6.91
30-01-2023 18:00;1001.10;0.00;5.20;146.00;12.00;130.00;36.80;39.00;493.00;6.90
30-01-2023 18:15;1001.10;0.00;4.00;168.00;14.20;205.00;36.80;40.00;434.00;6.84
30-01-2023 18:30;1001.00;0.00;4.00;172.00;14.20;141.00;36.60;40.00;376.00;6.76
30-01-2023 18:45;1001.10;0.00;5.10;144.00;14.20;124.00;35.80;40.00;317.00;6.67
