latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
12.86879,-83.97316,298.88,0.5,0.41,2023-05-07,726,N,VIIRS,n,2.0NRT,279.31,0.78,N
12.87027,-83.53767,308.59,0.52,0.42,2023-05-07,726,N,VIIRS,n,2.0NRT,294.37,2.02,N
12.87409,-83.53699,311.77,0.52,0.42,2023-05-07,726,N,VIIRS,n,2.0NRT,294.52,3.99,N
12.87706,-83.5315,325.36,0.52,0.42,2023-05-07,726,N,VIIRS,n,2.0NRT,295.45,3.36,N
12.92028,-84.14028,295.87,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,270.47,0.8,N
12.94131,-84.26411,300.34,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,281.65,0.75,N
12.94423,-84.25907,302.25,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,279.66,0.72,N
12.94715,-84.25402,295.49,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.84,0.36,N
12.94789,-84.25841,295.49,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.99,0.72,N
12.94841,-83.82935,301.15,0.5,0.41,2023-05-07,726,N,VIIRS,n,2.0NRT,283.84,0.76,N
12.95454,-83.84253,303.9,0.5,0.41,2023-05-07,726,N,VIIRS,n,2.0NRT,285.62,1.35,N
12.95534,-83.84713,305.82,0.5,0.41,2023-05-07,726,N,VIIRS,n,2.0NRT,285.72,1.35,N
12.95829,-83.84185,301.3,0.5,0.41,2023-05-07,726,N,VIIRS,n,2.0NRT,284.22,0.95,N
13.04853,-84.10154,296.1,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.01,0.99,N
13.04928,-84.106,295.74,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,274.75,0.33,N
13.14904,-84.0304,297.54,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,275.34,1.03,N
13.18003,-83.57511,322.82,0.52,0.41,2023-05-07,726,N,VIIRS,n,2.0NRT,285.89,3.22,N
13.27363,-84.41593,303.75,0.47,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,285.87,1.53,N
13.28494,-84.17234,309.8,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,282.51,1.38,N
13.28749,-84.16936,301.98,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,282.08,1.12,N
13.28825,-84.17375,304.6,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,282.58,1.12,N
13.2886,-84.17167,308.07,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,282.6,1.38,N
13.31105,-83.75185,298.3,0.5,0.41,2023-05-07,726,N,VIIRS,n,2.0NRT,271.67,0.64,N
13.3148,-83.75117,297.58,0.5,0.41,2023-05-07,726,N,VIIRS,n,2.0NRT,271.21,0.66,N
13.3205,-83.73859,298.06,0.5,0.41,2023-05-07,726,N,VIIRS,n,2.0NRT,278.33,0.82,N
13.33081,-83.66495,302.97,0.51,0.41,2023-05-07,726,N,VIIRS,n,2.0NRT,287.3,0.87,N
13.34495,-83.5899,308.38,0.51,0.41,2023-05-07,726,N,VIIRS,n,2.0NRT,285.33,1.16,N
13.37054,-83.93661,297.94,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,267.1,0.76,N
13.43071,-84.45998,300.03,0.46,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,271.49,0.96,N
13.43142,-84.46423,304.31,0.46,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,275.37,1.18,N
13.43213,-84.46848,302.06,0.46,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,276.77,1.18,N
13.43704,-84.34197,302.52,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.34,1.66,N
13.44067,-84.34133,304.6,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.88,1.15,N
13.44429,-84.3407,299.74,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.17,1.15,N
13.45805,-84.33382,297.99,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,274.33,0.87,N
13.4602,-84.32455,306.37,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,275.49,1.67,N
13.46094,-84.32887,298.74,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,275.48,0.78,N
13.46167,-84.33318,298.79,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,274.61,0.78,N
13.46689,-84.61012,300.92,0.45,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,274.43,0.75,N
13.46955,-84.29176,295.6,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,273.24,0.5,N
13.47319,-84.29113,297.31,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,273.97,0.5,N
13.47613,-84.62143,295.63,0.45,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,270.81,1.71,N
13.47631,-84.41877,298.69,0.46,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,266.17,0.85,N
13.47704,-84.42303,301.71,0.46,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,266.99,0.9,N
13.47796,-84.62285,320.71,0.45,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,272.66,2.58,N
13.47971,-84.6208,322.02,0.45,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,272.84,1.71,N
13.48065,-84.42239,299.04,0.46,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,267.31,0.9,N
13.48153,-84.62219,300.88,0.45,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,272.06,0.8,N
13.48258,-84.25826,302.76,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,279.59,0.92,N
13.49016,-84.0419,295.22,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,270.97,0.67,N
13.49089,-84.0396,295.26,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,271.59,0.6,N
13.49163,-84.04404,295.47,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,272.82,0.67,N
13.49615,-84.05457,300.46,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,275.7,0.96,N
13.50293,-84.61822,299.77,0.45,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,269.23,0.57,N
13.5065,-84.61758,297.09,0.45,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,269.21,0.57,N
13.51725,-84.13259,298.85,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,275.22,0.92,N
13.52684,-84.14445,296.71,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,275.96,0.75,N
13.5276,-84.14884,303.89,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.1,1.1,N
13.52835,-84.15321,300.39,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.63,1.1,N
13.52836,-84.33018,302.17,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.76,0.82,N
13.52908,-84.33448,302.68,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,275.76,1.18,N
13.52911,-84.1576,297.5,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.37,1.1,N
13.54066,-84.33685,300.18,0.47,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,278.18,0.91,N
13.54069,-84.28997,297,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.22,0.18,N
13.54159,-84.33852,299.33,0.47,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,278.17,0.85,N
13.54522,-84.33789,298.75,0.47,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,277.83,0.85,N
13.5532,-84.34091,308.04,0.47,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,283.71,1.99,N
13.57033,-84.24457,302.93,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,282,1.85,N
13.57235,-84.19045,302.07,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,278.91,1.75,N
13.57544,-84.25259,301.49,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,281.48,1.97,N
13.57765,-84.26556,302.18,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,281.31,0.9,N
13.57907,-84.25194,301,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,280.13,0.72,N
13.57981,-84.25626,305.09,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,279.22,1.56,N
13.58271,-84.25128,299.8,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,278.91,0.72,N
13.58564,-84.26857,302.03,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,282.11,1.07,N
13.58892,-83.69997,319.78,0.5,0.41,2023-05-07,726,N,VIIRS,n,2.0NRT,288.17,1.67,N
13.58915,-84.20092,301.02,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.98,0.75,N
13.58989,-84.20525,300.31,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,278.19,0.75,N
13.59062,-84.2096,303.22,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,279.37,0.98,N
13.59266,-83.69929,313.31,0.5,0.41,2023-05-07,726,N,VIIRS,n,2.0NRT,287.87,1.42,N
13.5928,-84.20028,302.19,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.05,1.09,N
13.59426,-84.20895,299.98,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.56,0.94,N
13.59644,-84.19964,308.38,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.6,1.09,N
13.59718,-84.20397,306.84,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.41,1.09,N
13.59791,-84.20831,304.29,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.84,0.94,N
13.60009,-84.19899,299.89,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.72,1.11,N
13.60443,-84.18024,307.74,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,280.53,1.1,N
13.60528,-84.29619,301.75,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,281.54,1.3,N
13.606,-84.30049,313.35,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,281.75,1.3,N
13.60673,-84.30479,304.33,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,280.8,1.1,N
13.60808,-84.17959,307.26,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,278.44,1.1,N
13.60881,-84.18394,304.66,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.69,1.1,N
13.60955,-84.18832,301.49,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,275.57,0.87,N
13.60963,-84.29982,314.34,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,281.47,1.95,N
13.61173,-84.17893,303.3,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.61,1.45,N
13.61319,-84.18767,300.95,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,275.52,0.83,N
13.61685,-84.20943,299.69,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,273.46,0.87,N
13.62046,-84.16383,304.79,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,281.94,1.65,N
13.62121,-84.19071,300.75,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.53,0.97,N
13.62123,-84.3244,297.89,0.47,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,272.33,0.95,N
13.62267,-84.28857,306.38,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,281.99,1.55,N
13.62412,-84.34155,306.03,0.47,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,271.43,0.64,N
13.62733,-83.92292,297.22,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,273.73,1.19,N
13.62775,-84.31881,301.53,0.47,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,275.16,1.12,N
13.63424,-83.96319,300.88,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,267.71,0.98,N
13.63501,-83.96766,295.12,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,267.89,1.05,N
13.63569,-84.21261,307.49,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,278.86,1.87,N
13.63582,-84.10442,299.11,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.32,0.77,N
13.63948,-84.10376,301.85,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.39,0.84,N
13.65012,-84.03367,299.87,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.48,0.95,N
13.65312,-84.20494,299.65,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,278.73,1.55,N
13.65981,-83.91241,297.35,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,272.99,0.99,N
13.66284,-84.08598,320.99,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.31,2.75,N
13.66351,-83.91174,299.57,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,273.67,0.99,N
13.6665,-84.08533,309.68,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.69,1.48,N
13.67601,-83.89558,297.28,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,271.7,0.69,N
13.67829,-83.8966,297.2,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,273.11,0.8,N
13.68069,-84.16863,299.03,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,278.18,1.47,N
13.68308,-84.24867,309.82,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,287.25,1.56,N
13.68624,-83.8766,303.79,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,274.65,0.77,N
13.68654,-84.18098,296.65,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.46,0.78,N
13.68728,-84.18533,298.36,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,275.51,1.32,N
13.68802,-84.18968,313.19,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.71,1.32,N
13.68876,-84.19403,301.24,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,278.42,1.9,N
13.68916,-83.87144,295.8,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,275.51,0.62,N
13.68994,-83.87594,300.84,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,275.7,0.77,N
13.69019,-84.18034,301.82,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.81,1.19,N
13.69093,-84.18469,314.62,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.36,1.23,N
13.69166,-84.18904,309.14,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.42,1.23,N
13.69383,-84.17968,309.63,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,278.44,1.19,N
13.69457,-84.18404,296.63,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,276.4,1.23,N
13.69617,-84.25967,306.73,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,286.01,1.29,N
13.6969,-84.26399,306.8,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,286.41,1.39,N
13.70052,-84.26333,304.22,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,285.13,1.39,N
13.70148,-84.50896,300.02,0.46,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,270.87,1.97,N
13.70415,-84.26267,301.64,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,284.12,0.99,N
13.70435,-84.50415,301.44,0.46,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,269.39,1.57,N
13.70506,-84.50834,326.29,0.46,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,270.57,1.97,N
13.70684,-83.7748,296.78,0.5,0.41,2023-05-07,726,N,VIIRS,n,2.0NRT,274.55,0.51,N
13.71151,-84.43758,295.08,0.46,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,273.7,0.79,N
13.72085,-84.31733,300.11,0.47,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,282.76,0.49,N
13.72153,-84.21055,296.89,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,275.08,0.63,N
13.75438,-83.87363,301.68,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,280.43,2.16,N
13.75787,-84.28963,303.51,0.47,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,283.88,1.05,N
13.76115,-83.89098,296.62,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,274.66,1.5,N
13.76331,-83.88131,299.79,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,277.17,1.2,N
13.76408,-83.88581,303.77,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,275.46,1.2,N
13.76479,-84.19948,300.11,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,278.74,1.02,N
13.76484,-83.8903,302.45,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,272.59,0.99,N
13.76853,-83.88963,297.12,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,270.46,0.99,N
13.79303,-84.14522,307.12,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,283.9,1.14,N
13.80222,-83.87663,296.16,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,262.18,4.49,N
13.80513,-83.87148,297.99,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,261.76,0.84,N
13.80591,-83.87597,341.56,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,264.44,4.49,N
13.80762,-84.1427,309.17,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,284.13,1.46,N
13.8096,-83.8753,309,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,259.47,1.24,N
13.80988,-84.20038,305.55,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,285.55,1.52,N
13.81351,-84.19973,305.79,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,285.29,1.52,N
13.81714,-84.19908,305.72,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,284.25,1.26,N
13.81765,-84.04589,300.17,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,272.88,0.7,N
13.81839,-84.0503,297.14,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,273.18,0.7,N
13.82056,-84.04755,297.61,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,274.27,1.24,N
13.82228,-84.27371,302.11,0.47,0.39,2023-05-07,726,N,VIIRS,n,2.0NRT,283.91,0.91,N
13.82253,-84.01538,300.89,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,273.1,1.21,N
13.82398,-83.91435,295.06,0.49,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,263.35,1.3,N
13.82515,-84.22436,301.57,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,284.4,1.13,N
13.82588,-84.22868,308.17,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,284.52,1.13,N
13.82802,-83.95966,308.45,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,265.14,1.31,N
13.8355,-84.09021,303.82,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,280.29,1.35,N
13.83566,-84.11283,300.06,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,279.26,0.54,N
13.83603,-84.15829,302.91,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,284.75,0.89,N
13.83642,-84.11722,307.4,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,278.92,1.15,N
13.83839,-84.08516,300.47,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,278.61,0.53,N
13.83915,-84.08955,314.11,0.48,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,280.85,1.82,N
13.84529,-84.88659,300.37,0.44,0.38,2023-05-07,726,N,VIIRS,n,2.0NRT,268.2,1.67,N
13.84558,-84.88707,303.57,0.44,0.38,2023-05-07,726,N,VIIRS,n,2.0NRT,269.14,1.71,N
13.84595,-84.89058,296.65,0.44,0.38,2023-05-07,726,N,VIIRS,n,2.0NRT,268.06,0.82,N
13.85535,-84.90197,297.67,0.44,0.38,2023-05-07,726,N,VIIRS,n,2.0NRT,265.49,0.5,N
13.85785,-84.17606,301.63,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,282.96,1.31,N
13.85833,-84.85554,297.56,0.44,0.38,2023-05-07,726,N,VIIRS,n,2.0NRT,268.15,0.79,N
13.86186,-84.85496,300.36,0.44,0.38,2023-05-07,726,N,VIIRS,n,2.0NRT,270.01,1.12,N
13.8666,-84.1834,301.52,0.47,0.4,2023-05-07,726,N,VIIRS,n,2.0NRT,282.83,1.78,N
13.87068,-84.92841,299.23,0.44,0.38,2023-05-07,726,N,VIIRS,n,2.0NRT,263.48,0.46,N
13.87354,-84.92393,297.82,0.44,0.38,2023-05-07,726,N,VIIRS,n,2.0NRT,264.9,0.51,N
13.87581,-84.8732,296.84,0.44,0.38,2023-05-07,726,N,VIIRS,n,2.0NRT,268.59,0.57,N
13.88693,-84.93905,296.42,0.44,0.38,2023-05-07,726,N,VIIRS,n,2.0NRT,265.54,0.4,N
13.95963,-84.83539,302.67,0.44,0.38,2023-05-07,726,N,VIIRS,n,2.0NRT,275.18,0.83,N
8.40836,-80.54681,306.96,0.32,0.54,2023-05-07,729,N,VIIRS,n,2.0NRT,293.49,2.39,N
-9.1739,-35.55991,327.81,0.63,0.72,2023-05-07,1503,N,VIIRS,n,2.0NRT,292.53,3.16,D
-24.78947,-48.58949,345.95,0.49,0.41,2023-05-07,1641,N,VIIRS,n,2.0NRT,293.66,11.86,D
-24.78889,-48.5849,357.06,0.49,0.41,2023-05-07,1641,N,VIIRS,n,2.0NRT,296.36,11.86,D
-24.77757,-49.42459,328.51,0.54,0.42,2023-05-07,1641,N,VIIRS,n,2.0NRT,294.02,2.82,D
-24.72917,-49.5245,335.39,0.55,0.43,2023-05-07,1641,N,VIIRS,n,2.0NRT,297.62,15.22,D
-24.72523,-49.52523,336.11,0.55,0.43,2023-05-07,1641,N,VIIRS,n,2.0NRT,295.71,31.65,D
-24.71922,-49.13998,329.58,0.53,0.42,2023-05-07,1641,N,VIIRS,n,2.0NRT,294.78,7.93,D
-24.62613,-42.22882,334.49,0.42,0.38,2023-05-07,1641,N,VIIRS,n,2.0NRT,291.82,11.61,D
-23.71588,-51.80541,327.92,0.48,0.48,2023-05-07,1641,N,VIIRS,n,2.0NRT,290.8,3.81,D
-23.61104,-46.55025,328.13,0.4,0.37,2023-05-07,1641,N,VIIRS,l,2.0NRT,300.22,0.93,D
-23.54716,-46.46692,342,0.4,0.37,2023-05-07,1641,N,VIIRS,n,2.0NRT,300.27,2.54,D
-23.0781,-45.57994,325.58,0.39,0.36,2023-05-07,1641,N,VIIRS,n,2.0NRT,300.1,1.94,D
-23.04607,-48.73709,343.82,0.48,0.4,2023-05-07,1641,N,VIIRS,n,2.0NRT,302.22,16.48,D
-23.04546,-48.7323,338.39,0.48,0.4,2023-05-07,1641,N,VIIRS,n,2.0NRT,299.51,24.87,D
-23.04235,-48.73759,349.82,0.48,0.4,2023-05-07,1641,N,VIIRS,n,2.0NRT,302.7,16.48,D
-23.03863,-48.73809,329.87,0.48,0.4,2023-05-07,1641,N,VIIRS,l,2.0NRT,303.3,4.44,D
-22.77449,-47.20457,328.11,0.42,0.37,2023-05-07,1641,N,VIIRS,l,2.0NRT,301.75,2.82,D
-22.69267,-49.21457,348.98,0.5,0.41,2023-05-07,1641,N,VIIRS,n,2.0NRT,298.16,11.03,D
-22.68888,-49.21516,350.26,0.5,0.41,2023-05-07,1641,N,VIIRS,n,2.0NRT,300.95,11.03,D
-22.51673,-44.11596,325.69,0.39,0.36,2023-05-07,1641,N,VIIRS,n,2.0NRT,297.49,5.41,D
-21.8938,-49.04617,342.49,0.48,0.4,2023-05-07,1641,N,VIIRS,n,2.0NRT,301.71,4.67,D
-21.26698,-43.01591,333.5,0.42,0.38,2023-05-07,1641,N,VIIRS,n,2.0NRT,298.72,4,D
-21.25121,-54.22161,350.67,0.32,0.55,2023-05-07,1641,N,VIIRS,n,2.0NRT,296.64,4.88,D
-21.00278,-54.79327,352.41,0.35,0.56,2023-05-07,1641,N,VIIRS,n,2.0NRT,294.59,6,D
-21.00243,-54.78977,341.68,0.35,0.56,2023-05-07,1641,N,VIIRS,n,2.0NRT,295,8.04,D
-20.93819,-48.44461,335.66,0.45,0.39,2023-05-07,1641,N,VIIRS,n,2.0NRT,299.87,2.34,D
-20.76963,-44.21471,335.66,0.4,0.37,2023-05-07,1641,N,VIIRS,n,2.0NRT,294.38,3,D
-20.76626,-44.21532,345.22,0.4,0.37,2023-05-07,1641,N,VIIRS,n,2.0NRT,297.84,15.83,D
-20.50141,-44.56897,329.67,0.39,0.36,2023-05-07,1641,N,VIIRS,n,2.0NRT,292.63,2.1,D
-20.25102,-40.24211,327.06,0.39,0.44,2023-05-07,1641,N,VIIRS,l,2.0NRT,297.72,3.39,D
-20.24699,-40.24296,355.35,0.39,0.44,2023-05-07,1641,N,VIIRS,n,2.0NRT,297.19,7.81,D
-20.24226,-40.24004,342.79,0.39,0.44,2023-05-07,1641,N,VIIRS,n,2.0NRT,299.63,7.81,D
-20.23616,-40.2296,328.57,0.39,0.44,2023-05-07,1641,N,VIIRS,l,2.0NRT,301.09,4.74,D
-20.23487,-40.24545,334.67,0.39,0.44,2023-05-07,1641,N,VIIRS,n,2.0NRT,297.96,5.23,D
-19.92081,-45.161,331.27,0.39,0.36,2023-05-07,1641,N,VIIRS,n,2.0NRT,299.61,4.91,D
-19.79249,-41.96338,334.56,0.48,0.4,2023-05-07,1641,N,VIIRS,n,2.0NRT,299.53,6.27,D
-19.7888,-41.96412,334.44,0.48,0.4,2023-05-07,1641,N,VIIRS,n,2.0NRT,299.08,6.27,D
-19.09432,-40.67331,341.72,0.39,0.44,2023-05-07,1641,N,VIIRS,n,2.0NRT,295.13,4.05,D
-18.47311,-39.80234,328.05,0.44,0.46,2023-05-07,1641,N,VIIRS,n,2.0NRT,295.03,2.43,D
-18.45785,-39.79222,351.23,0.44,0.46,2023-05-07,1641,N,VIIRS,n,2.0NRT,296.67,7.46,D
-18.45705,-39.78799,341.6,0.44,0.46,2023-05-07,1641,N,VIIRS,n,2.0NRT,295.67,9.8,D
-18.45651,-39.79235,367,0.45,0.47,2023-05-07,1641,N,VIIRS,h,2.0NRT,297.65,15.87,D
-18.45574,-39.78811,340.31,0.45,0.47,2023-05-07,1641,N,VIIRS,n,2.0NRT,296.02,9.1,D
-18.45356,-39.79306,348.91,0.44,0.46,2023-05-07,1641,N,VIIRS,n,2.0NRT,292.53,7.46,D
-18.04998,-39.52539,328.41,0.47,0.48,2023-05-07,1641,N,VIIRS,n,2.0NRT,294.17,1.78,D
-19.78058,-54.11153,330.96,0.61,0.53,2023-05-07,1643,N,VIIRS,n,2.0NRT,298.15,4.85,D
-19.52963,-52.54659,339.98,0.48,0.48,2023-05-07,1643,N,VIIRS,n,2.0NRT,296.15,5.59,D
