2023-1-5 13:1:44,PH:,4.071,ORP:,259.7,OD:,8.50,EC:,1.90,1,0.00,1.000,
2023-1-5 13:1:56,PH:,4.072,ORP:,260.6,OD:,8.50,EC:,1.53,0,0.00,1.000,
2023-1-5 13:2:8,PH:,4.069,ORP:,261.1,OD:,8.49,EC:,1.60,0,0.00,1.000,
2023-1-5 13:2:21,PH:,4.069,ORP:,261.8,OD:,8.52,EC:,2.15,1,0.00,1.000,
2023-1-5 13:2:33,PH:,4.071,ORP:,262.9,OD:,8.49,EC:,2.03,1,0.00,1.000,
2023-1-5 13:2:45,PH:,4.070,ORP:,263.4,OD:,8.44,EC:,1.98,1,0.00,1.000,
2023-1-5 13:2:57,PH:,4.069,ORP:,264.2,OD:,8.51,EC:,1.82,0,0.00,1.000,
2023-1-5 13:3:9,PH:,4.069,ORP:,264.9,OD:,8.53,EC:,1.68,0,0.00,1.000,
2023-1-5 13:3:21,PH:,4.068,ORP:,265.6,OD:,8.54,EC:,2.06,1,0.00,1.000,
2023-1-5 13:3:33,PH:,4.069,ORP:,266.5,OD:,8.52,EC:,2.07,1,0.00,1.000,
2023-1-5 13:3:45,PH:,4.069,ORP:,267.4,OD:,8.55,EC:,2.04,1,0.00,1.000,
2023-1-5 13:3:57,PH:,4.070,ORP:,268.0,OD:,8.57,EC:,1.98,1,0.00,1.000,
2023-1-5 13:4:9,PH:,4.071,ORP:,268.7,OD:,8.55,EC:,1.50,0,0.00,1.000,
2023-1-5 13:4:21,PH:,4.070,ORP:,269.3,OD:,8.55,EC:,1.55,0,0.00,1.000,
2023-1-5 13:4:33,PH:,4.072,ORP:,269.9,OD:,8.57,EC:,2.22,1,0.00,1.000,
2023-1-5 13:4:45,PH:,4.071,ORP:,270.5,OD:,8.52,EC:,2.06,1,0.00,1.000,
2023-1-5 13:4:57,PH:,4.071,ORP:,271.1,OD:,8.53,EC:,2.09,1,0.00,1.000,
2023-1-5 13:5:9,PH:,4.068,ORP:,271.6,OD:,8.50,EC:,1.77,0,0.00,1.000,
2023-1-5 13:5:21,PH:,4.069,ORP:,272.2,OD:,8.55,EC:,1.73,0,0.00,1.000,
2023-1-5 13:5:33,PH:,4.070,ORP:,272.7,OD:,8.54,EC:,1.74,0,0.00,1.000,
2023-1-5 13:5:45,PH:,4.072,ORP:,273.2,OD:,8.55,EC:,2.25,1,0.00,1.000,
2023-1-5 13:5:58,PH:,4.072,ORP:,273.9,OD:,8.56,EC:,2.07,1,0.00,1.000,
2023-1-5 13:6:10,PH:,4.072,ORP:,274.4,OD:,8.56,EC:,1.99,1,0.00,1.000,
2023-1-5 13:6:22,PH:,4.074,ORP:,274.8,OD:,8.57,EC:,1.91,1,0.00,1.000,
