datetime;cangilones;mm;mm15min
2023-03-19 19:02:56;0.0;0.0;0.0
2023-03-19 19:32:58;0.0;0.0;0.0
2023-03-19 20:02:53;0.0;0.0;0.0
2023-03-19 20:32:56;0.0;0.0;0.0
2023-03-19 21:02:54;0.0;0.0;0.0
2023-03-19 21:32:51;0.0;0.0;0.0
2023-03-19 22:02:50;0.0;0.0;0.0
2023-03-19 22:32:50;0.0;0.0;0.0
2023-03-19 23:02:50;0.0;0.0;0.0
2023-03-19 23:32:50;0.0;0.0;0.0
2023-03-20 00:02:50;0.0;0.0;0.0
2023-03-20 00:32:50;0.0;0.0;0.0
2023-03-20 01:02:50;0.0;0.0;0.0
2023-03-20 01:32:51;0.0;0.0;0.0
2023-03-20 02:02:51;0.0;0.0;0.0
2023-03-20 02:32:51;0.0;0.0;0.0
2023-03-20 03:02:51;0.0;0.0;0.0
2023-03-20 03:32:51;0.0;0.0;0.0
2023-03-20 04:02:51;0.0;0.0;0.0
2023-03-20 04:32:50;0.0;0.0;0.0
2023-03-20 05:02:49;0.0;0.0;0.0
2023-03-20 05:32:53;0.0;0.0;0.0
2023-03-20 06:02:52;0.0;0.0;0.0
2023-03-20 06:32:51;0.0;0.0;0.0
2023-03-20 07:02:50;0.0;0.0;0.0
2023-03-20 07:32:49;0.0;0.0;0.0
2023-03-20 08:02:53;0.0;0.0;0.0
2023-03-20 08:32:55;0.0;0.0;0.0
2023-03-20 09:02:52;0.0;0.0;0.0
2023-03-20 09:32:53;0.0;0.0;0.0
2023-03-20 10:02:55;0.0;0.0;0.0
2023-03-20 10:32:53;0.0;0.0;0.0
2023-03-20 11:02:51;0.0;0.0;0.0
2023-03-20 11:32:55;0.0;0.0;0.0
2023-03-20 12:02:55;0.0;0.0;0.0
2023-03-20 12:32:55;0.0;0.0;0.0
2023-03-20 13:02:58;0.0;0.0;0.0
2023-03-20 13:33:01;0.0;0.0;0.0
2023-03-20 14:03:06;0.0;0.0;0.0
2023-03-20 14:33:03;0.0;0.0;0.0
2023-03-20 15:03:05;0.0;0.0;0.0
2023-03-20 15:33:04;0.0;0.0;0.0
2023-03-20 16:03:07;0.0;0.0;0.0
2023-03-20 16:33:03;0.0;0.0;0.0
2023-03-20 17:03:00;0.0;0.0;0.0
2023-03-20 17:33:00;0.0;0.0;0.0
2023-03-20 18:03:00;0.0;0.0;0.0
2023-03-20 18:32:57;0.0;0.0;0.0
2023-03-20 19:02:54;0.0;0.0;0.0
2023-03-20 19:32:53;0.0;0.0;0.0
2023-03-20 20:02:57;0.0;0.0;0.0
2023-03-20 20:32:55;0.0;0.0;0.0
2023-03-20 21:02:54;0.0;0.0;0.0
2023-03-20 21:32:51;0.0;0.0;0.0
2023-03-20 22:02:53;0.0;0.0;0.0
2023-03-20 22:32:55;0.0;0.0;0.0
2023-03-20 23:02:52;0.0;0.0;0.0
2023-03-20 23:32:53;0.0;0.0;0.0
2023-03-21 00:02:54;0.0;0.0;0.0
2023-03-21 00:32:50;0.0;0.0;0.0
2023-03-21 01:02:49;0.0;0.0;0.0
2023-03-21 01:32:53;0.0;0.0;0.0
2023-03-21 02:02:52;0.0;0.0;0.0
2023-03-21 02:32:51;0.0;0.0;0.0
2023-03-21 03:02:50;0.0;0.0;0.0
2023-03-21 03:32:48;0.0;0.0;0.0
2023-03-21 04:02:51;0.0;0.0;0.0
2023-03-21 04:32:49;0.0;0.0;0.0
2023-03-21 05:02:52;0.0;0.0;0.0
2023-03-21 05:32:50;0.0;0.0;0.0
2023-03-21 06:02:48;0.0;0.0;0.0
2023-03-21 06:32:50;0.0;0.0;0.0
2023-03-21 07:02:48;0.0;0.0;0.0
2023-03-21 07:32:49;0.0;0.0;0.0
2023-03-21 08:02:51;0.0;0.0;0.0
2023-03-21 08:32:49;0.0;0.0;0.0
2023-03-21 09:02:50;0.0;0.0;0.0
2023-03-21 09:32:47;0.0;0.0;0.0
2023-03-21 10:02:49;0.0;0.0;0.0
2023-03-21 10:32:51;0.0;0.0;0.0
2023-03-21 11:02:50;0.0;0.0;0.0
2023-03-21 11:32:49;0.0;0.0;0.0
2023-03-21 12:02:54;0.0;0.0;0.0
2023-03-21 12:32:52;0.0;0.0;0.0
2023-03-21 13:02:55;0.0;0.0;0.0
2023-03-21 13:32:56;0.0;0.0;0.0
2023-03-21 14:02:57;0.0;0.0;0.0
2023-03-21 14:32:59;0.0;0.0;0.0
2023-03-21 15:02:56;0.0;0.0;0.0
2023-03-21 15:32:59;0.0;0.0;0.0
2023-03-21 16:02:58;0.0;0.0;0.0
2023-03-21 16:32:56;0.0;0.0;0.0
2023-03-21 17:02:56;0.0;0.0;0.0
2023-03-21 17:32:54;0.0;0.0;0.0
2023-03-21 18:02:53;0.0;0.0;0.0
2023-03-21 18:32:54;0.0;0.0;0.0
2023-03-21 19:02:50;0.0;0.0;0.0
2023-03-21 19:32:49;0.0;0.0;0.0
2023-03-21 20:02:51;0.0;0.0;0.0
2023-03-21 20:32:49;0.0;0.0;0.0
2023-03-21 21:02:52;0.0;0.0;0.0
2023-03-21 21:32:50;0.0;0.0;0.0
2023-03-21 22:02:47;0.0;0.0;0.0
2023-03-21 22:32:49;0.0;0.0;0.0
2023-03-21 23:02:51;0.0;0.0;0.0
2023-03-21 23:32:47;0.0;0.0;0.0
2023-03-22 00:02:48;0.0;0.0;0.0
2023-03-22 00:32:50;0.0;0.0;0.0
2023-03-22 01:02:46;0.0;0.0;0.0
2023-03-22 01:32:47;0.0;0.0;0.0
2023-03-22 02:02:48;0.0;0.0;0.0
2023-03-22 02:32:48;0.0;0.0;0.0
2023-03-22 03:02:48;0.0;0.0;0.0
2023-03-22 03:32:48;0.0;0.0;0.0
2023-03-22 04:02:47;0.0;0.0;0.0
2023-03-22 04:32:46;0.0;0.0;0.0
2023-03-22 05:02:46;0.0;0.0;0.0
2023-03-22 05:32:45;0.0;0.0;0.0
2023-03-22 06:02:45;0.0;0.0;0.0
2023-03-22 06:32:49;0.0;0.0;0.0
2023-03-22 07:02:49;0.0;0.0;0.0
2023-03-22 07:32:49;0.0;0.0;0.0
2023-03-22 08:02:48;0.0;0.0;0.0
2023-03-22 08:32:48;0.0;0.0;0.0
2023-03-22 09:02:48;0.0;0.0;0.0
2023-03-22 09:32:49;0.0;0.0;0.0
2023-03-22 10:02:49;0.0;0.0;0.0
2023-03-22 10:32:50;0.0;0.0;0.0
2023-03-22 11:02:45;0.0;0.0;0.0
2023-03-22 11:32:46;0.0;0.0;0.0
2023-03-22 12:02:46;0.0;0.0;0.0
2023-03-22 12:32:46;0.0;0.0;0.0
2023-03-22 13:02:47;0.0;0.0;0.0
2023-03-22 13:32:47;0.0;0.0;0.0
2023-03-22 14:02:48;0.0;0.0;0.0
2023-03-22 14:32:49;0.0;0.0;0.0
2023-03-22 15:02:50;0.0;0.0;0.0
2023-03-22 15:32:47;0.0;0.0;0.0
2023-03-22 16:02:49;0.0;0.0;0.0
2023-03-22 16:32:51;0.0;0.0;0.0
2023-03-22 17:02:49;0.0;0.0;0.0
2023-03-22 17:32:51;0.0;0.0;0.0
2023-03-22 18:02:48;0.0;0.0;0.0
2023-03-22 18:32:49;0.0;0.0;0.0
2023-03-22 19:02:46;0.0;0.0;0.0
2023-03-22 19:32:47;0.0;0.0;0.0
2023-03-22 20:02:48;0.0;0.0;0.0
2023-03-22 20:32:49;0.0;0.0;0.0
2023-03-22 21:02:46;0.0;0.0;0.0
2023-03-22 21:32:47;0.0;0.0;0.0
2023-03-22 22:02:48;0.0;0.0;0.0
2023-03-22 22:32:48;0.0;0.0;0.0
2023-03-22 23:02:49;0.0;0.0;0.0
2023-03-22 23:32:49;0.0;0.0;0.0
2023-03-23 00:02:50;0.0;0.0;0.0
2023-03-23 00:32:45;0.0;0.0;0.0
2023-03-23 01:02:45;0.0;0.0;0.0
2023-03-23 01:32:50;0.0;0.0;0.0
2023-03-23 02:02:45;0.0;0.0;0.0
2023-03-23 02:32:49;0.0;0.0;0.0
2023-03-23 03:02:49;0.0;0.0;0.0
2023-03-23 03:32:49;0.0;0.0;0.0
2023-03-23 04:02:45;0.0;0.0;0.0
2023-03-23 04:32:46;0.0;0.0;0.0
2023-03-23 05:02:46;0.0;0.0;0.0
2023-03-23 05:32:46;0.0;0.0;0.0
2023-03-23 06:02:45;0.0;0.0;0.0
2023-03-23 06:32:45;0.0;0.0;0.0
2023-03-23 07:02:45;0.0;0.0;0.0
2023-03-23 07:32:50;0.0;0.0;0.0
2023-03-23 08:02:46;0.0;0.0;0.0
2023-03-23 08:32:46;0.0;0.0;0.0
2023-03-23 09:02:47;0.0;0.0;0.0
2023-03-23 09:32:47;0.0;0.0;0.0
2023-03-23 10:02:49;0.0;0.0;0.0
2023-03-23 10:32:50;0.0;0.0;0.0
2023-03-23 11:02:47;0.0;0.0;0.0
2023-03-23 11:32:48;0.0;0.0;0.0
2023-03-23 12:02:51;0.0;0.0;0.0
2023-03-23 12:30:12;0.0;0.0;0.0
2023-03-23 13:03:07;0.0;0.0;0.0
2023-03-23 13:32:47;0.0;0.0;0.0
2023-03-23 14:02:49;0.0;0.0;0.0
2023-03-23 14:32:51;0.0;0.0;0.0
2023-03-23 15:02:50;0.0;0.0;0.0
2023-03-23 15:32:50;0.0;0.0;0.0
2023-03-23 16:02:51;0.0;0.0;0.0
2023-03-23 16:32:51;0.0;0.0;0.0
2023-03-23 17:02:51;0.0;0.0;0.0
2023-03-23 17:32:51;0.0;0.0;0.0
2023-03-23 18:02:50;0.0;0.0;0.0
2023-03-23 18:32:50;0.0;0.0;0.0
2023-03-23 19:02:49;0.0;0.0;0.0
2023-03-23 19:32:51;0.0;0.0;0.0
2023-03-23 20:02:48;0.0;0.0;0.0
2023-03-23 20:32:50;0.0;0.0;0.0
2023-03-23 21:02:47;0.0;0.0;0.0
2023-03-23 21:32:49;0.0;0.0;0.0
2023-03-23 22:02:51;0.0;0.0;0.0
2023-03-23 22:32:48;0.0;0.0;0.0
2023-03-23 23:02:49;0.0;0.0;0.0
2023-03-23 23:32:50;0.0;0.0;0.0
2023-03-24 00:02:47;0.0;0.0;0.0
2023-03-24 00:32:48;0.0;0.0;0.0
2023-03-24 01:02:48;0.0;0.0;0.0
2023-03-24 01:32:49;0.0;0.0;0.0
2023-03-24 02:02:46;0.0;0.0;0.0
2023-03-24 02:32:47;0.0;0.0;0.0
2023-03-24 03:02:47;0.0;0.0;0.0
2023-03-24 03:32:48;0.0;0.0;0.0
2023-03-24 04:02:48;0.0;0.0;0.0
2023-03-24 04:32:48;0.0;0.0;0.0
2023-03-24 05:02:49;0.0;0.0;0.0
2023-03-24 05:32:49;0.0;0.0;0.0
2023-03-24 06:02:49;0.0;0.0;0.0
2023-03-24 06:32:49;0.0;0.0;0.0
2023-03-24 07:02:49;0.0;0.0;0.0
2023-03-24 07:32:49;0.0;0.0;0.0
2023-03-24 08:02:50;0.0;0.0;0.0
2023-03-24 08:32:48;0.0;0.0;0.0
2023-03-24 09:02:53;0.0;0.0;0.0
2023-03-24 09:32:54;0.0;0.0;0.0
2023-03-24 10:02:53;0.0;0.0;0.0
2023-03-24 10:32:59;0.0;0.0;0.0
2023-03-24 11:02:57;0.0;0.0;0.0
2023-03-24 11:33:00;0.0;0.0;0.0
2023-03-24 12:02:58;0.0;0.0;0.0
2023-03-24 12:32:57;0.0;0.0;0.0
2023-03-24 13:02:59;0.0;0.0;0.0
2023-03-24 13:32:55;0.0;0.0;0.0
2023-03-24 14:02:56;0.0;0.0;0.0
2023-03-24 14:32:55;0.0;0.0;0.0
2023-03-24 15:02:55;0.0;0.0;0.0
2023-03-24 15:32:56;0.0;0.0;0.0
2023-03-24 16:02:56;0.0;0.0;0.0
2023-03-24 16:32:55;0.0;0.0;0.0
2023-03-24 17:02:54;0.0;0.0;0.0
2023-03-24 17:32:51;0.0;0.0;0.0
2023-03-24 18:02:52;0.0;0.0;0.0
2023-03-24 18:32:52;0.0;0.0;0.0
2023-03-24 19:02:51;0.0;0.0;0.0
2023-03-24 19:32:50;0.0;0.0;0.0
2023-03-24 20:02:48;0.0;0.0;0.0
2023-03-24 20:32:51;0.0;0.0;0.0
2023-03-24 21:02:50;0.0;0.0;0.0
2023-03-24 21:32:48;0.0;0.0;0.0
2023-03-24 22:02:51;0.0;0.0;0.0
2023-03-24 22:32:49;0.0;0.0;0.0
2023-03-24 23:02:52;0.0;0.0;0.0
2023-03-24 23:32:50;0.0;0.0;0.0
2023-03-25 00:02:47;0.0;0.0;0.0
2023-03-25 00:32:49;0.0;0.0;0.0
2023-03-25 01:02:50;0.0;0.0;0.0
2023-03-25 01:32:47;0.0;0.0;0.0
2023-03-25 02:02:48;0.0;0.0;0.0
2023-03-25 02:32:49;0.0;0.0;0.0
2023-03-25 03:02:50;0.0;0.0;0.0
2023-03-25 03:32:47;0.0;0.0;0.0
2023-03-25 04:02:48;0.0;0.0;0.0
2023-03-25 04:32:49;0.0;0.0;0.0
2023-03-25 05:02:50;0.0;0.0;0.0
2023-03-25 05:32:46;0.0;0.0;0.0
2023-03-25 06:02:47;0.0;0.0;0.0
2023-03-25 06:32:48;0.0;0.0;0.0
2023-03-25 07:02:49;0.0;0.0;0.0
2023-03-25 07:32:50;0.0;0.0;0.0
2023-03-25 08:02:47;0.0;0.0;0.0
2023-03-25 08:32:48;0.0;0.0;0.0
2023-03-25 09:02:51;0.0;0.0;0.0
2023-03-25 09:32:53;0.0;0.0;0.0
2023-03-25 10:02:56;0.0;0.0;0.0
2023-03-25 10:32:57;0.0;0.0;0.0
2023-03-25 11:02:57;0.0;0.0;0.0
2023-03-25 11:32:54;0.0;0.0;0.0
2023-03-25 12:02:56;0.0;0.0;0.0
2023-03-25 12:32:57;0.0;0.0;0.0
2023-03-25 13:02:59;0.0;0.0;0.0
2023-03-25 13:32:56;0.0;0.0;0.0
2023-03-25 14:02:59;0.0;0.0;0.0
2023-03-25 14:32:57;0.0;0.0;0.0
2023-03-25 15:03:01;0.0;0.0;0.0
2023-03-25 15:32:59;0.0;0.0;0.0
2023-03-25 16:02:59;0.0;0.0;0.0
2023-03-25 16:32:57;0.0;0.0;0.0
2023-03-25 17:02:58;0.0;0.0;0.0
2023-03-25 17:32:53;0.0;0.0;0.0
2023-03-25 18:02:52;0.0;0.0;0.0
2023-03-25 18:32:55;0.0;0.0;0.0
2023-03-25 19:02:52;0.0;0.0;0.0
2023-03-25 19:32:52;0.0;0.0;0.0
2023-03-25 20:02:51;0.0;0.0;0.0
2023-03-25 20:32:50;0.0;0.0;0.0
2023-03-25 21:02:49;0.0;0.0;0.0
2023-03-25 21:32:52;0.0;0.0;0.0
2023-03-25 22:02:49;0.0;0.0;0.0
2023-03-25 22:32:51;0.0;0.0;0.0
2023-03-25 23:02:48;0.0;0.0;0.0
2023-03-25 23:32:49;0.0;0.0;0.0
2023-03-26 00:02:49;0.0;0.0;0.0
2023-03-26 00:32:45;0.0;0.0;0.0
2023-03-26 01:02:50;0.0;0.0;0.0
2023-03-26 01:32:45;0.0;0.0;0.0
2023-03-26 02:02:49;0.0;0.0;0.0
2023-03-26 02:32:49;0.0;0.0;0.0
2023-03-26 03:02:48;0.0;0.0;0.0
2023-03-26 03:32:48;0.0;0.0;0.0
2023-03-26 04:02:47;0.0;0.0;0.0
2023-03-26 04:32:46;0.0;0.0;0.0
2023-03-26 05:02:45;0.0;0.0;0.0
2023-03-26 05:32:49;0.0;0.0;0.0
2023-03-26 06:02:49;0.0;0.0;0.0
2023-03-26 06:32:45;0.0;0.0;0.0
2023-03-26 07:02:49;0.0;0.0;0.0
2023-03-26 07:32:45;0.0;0.0;0.0
2023-03-26 08:02:50;0.0;0.0;0.0
2023-03-26 08:32:46;0.0;0.0;0.0
2023-03-26 09:02:47;0.0;0.0;0.0
2023-03-26 09:32:48;0.0;0.0;0.0
2023-03-26 10:02:50;0.0;0.0;0.0
2023-03-26 10:32:49;0.0;0.0;0.0
2023-03-26 11:02:54;0.0;0.0;0.0
2023-03-26 11:32:54;0.0;0.0;0.0
2023-03-26 12:02:55;0.0;0.0;0.0
2023-03-26 12:32:57;0.0;0.0;0.0
2023-03-26 13:02:58;0.0;0.0;0.0
2023-03-26 13:32:56;0.0;0.0;0.0
2023-03-26 14:02:58;0.0;0.0;0.0
2023-03-26 14:32:56;0.0;0.0;0.0
2023-03-26 15:02:59;0.0;0.0;0.0
2023-03-26 15:32:58;0.0;0.0;0.0
2023-03-26 16:02:57;0.0;0.0;0.0
2023-03-26 16:32:56;0.0;0.0;0.0
2023-03-26 17:02:55;0.0;0.0;0.0
2023-03-26 17:32:53;0.0;0.0;0.0
2023-03-26 18:02:53;0.0;0.0;0.0
2023-03-26 18:32:53;0.0;0.0;0.0
2023-03-26 19:02:51;0.0;0.0;0.0
2023-03-26 19:32:47;0.0;0.0;0.0
2023-03-26 20:02:48;0.0;0.0;0.0
2023-03-26 20:32:48;0.0;0.0;0.0
2023-03-26 21:02:48;0.0;0.0;0.0
2023-03-26 21:32:47;0.0;0.0;0.0
2023-03-26 22:02:46;0.0;0.0;0.0
2023-03-26 22:32:45;0.0;0.0;0.0
2023-03-26 23:02:47;0.0;0.0;0.0
2023-03-26 23:32:45;0.0;0.0;0.0
2023-03-27 00:02:47;0.0;0.0;0.0
2023-03-27 00:32:44;0.0;0.0;0.0
2023-03-27 01:02:46;0.0;0.0;0.0
2023-03-27 01:32:42;0.0;0.0;0.0
2023-03-27 02:02:43;0.0;0.0;0.0
2023-03-27 02:32:44;0.0;0.0;0.0
2023-03-27 03:02:45;0.0;0.0;0.0
2023-03-27 03:32:46;0.0;0.0;0.0
2023-03-27 04:02:42;0.0;0.0;0.0
2023-03-27 04:32:43;0.0;0.0;0.0
2023-03-27 05:02:43;0.0;0.0;0.0
2023-03-27 05:32:44;0.0;0.0;0.0
2023-03-27 06:02:44;0.0;0.0;0.0
2023-03-27 06:32:45;0.0;0.0;0.0
2023-03-27 07:02:46;0.0;0.0;0.0
2023-03-27 07:32:43;0.0;0.0;0.0
2023-03-27 08:02:45;0.0;0.0;0.0
2023-03-27 08:32:51;0.0;0.0;0.0
2023-03-27 09:02:51;0.0;0.0;0.0
2023-03-27 09:32:53;0.0;0.0;0.0
2023-03-27 10:02:56;0.0;0.0;0.0
2023-03-27 10:32:56;0.0;0.0;0.0
2023-03-27 11:02:56;0.0;0.0;0.0
2023-03-27 11:32:58;0.0;0.0;0.0
2023-03-27 12:02:55;0.0;0.0;0.0
2023-03-27 12:32:58;0.0;0.0;0.0
2023-03-27 13:02:56;0.0;0.0;0.0
2023-03-27 13:33:00;0.0;0.0;0.0
2023-03-27 14:03:01;0.0;0.0;0.0
2023-03-27 14:33:01;0.0;0.0;0.0
2023-03-27 15:03:02;0.0;0.0;0.0
2023-03-27 15:32:57;0.0;0.0;0.0
2023-03-27 16:00:47;0.0;0.0;0.0
2023-03-27 16:33:08;0.0;0.0;0.0
2023-03-27 17:02:53;0.0;0.0;0.0
2023-03-27 17:32:54;0.0;0.0;0.0
2023-03-27 18:02:49;0.0;0.0;0.0
2023-03-27 18:32:52;0.0;0.0;0.0
2023-03-27 19:02:51;0.0;0.0;0.0
2023-03-27 19:32:49;0.0;0.0;0.0
2023-03-27 20:02:52;0.0;0.0;0.0
2023-03-27 20:32:50;0.0;0.0;0.0
2023-03-27 21:02:49;0.0;0.0;0.0
2023-03-27 21:32:52;0.0;0.0;0.0
2023-03-27 22:02:51;0.0;0.0;0.0
2023-03-27 22:32:49;0.0;0.0;0.0
2023-03-27 23:02:52;0.0;0.0;0.0
2023-03-27 23:32:50;0.0;0.0;0.0
2023-03-28 00:02:47;0.0;0.0;0.0
2023-03-28 00:32:49;0.0;0.0;0.0
2023-03-28 01:02:51;0.0;0.0;0.0
2023-03-28 01:32:47;0.0;0.0;0.0
2023-03-28 02:02:47;0.0;0.0;0.0
2023-03-28 05:32:45;0.0;0.0;0.0
2023-03-28 08:02:42;0.0;0.0;0.0
2023-03-28 08:32:52;0.0;0.0;0.0
2023-03-28 09:02:53;0.0;0.0;0.0
2023-03-28 09:32:50;0.0;0.0;0.0
2023-03-28 10:02:56;0.0;0.0;0.0
2023-03-28 10:32:59;0.0;0.0;0.0
2023-03-28 11:02:58;0.0;0.0;0.0
2023-03-28 11:32:57;0.0;0.0;0.0
2023-03-28 12:03:01;0.0;0.0;0.0
2023-03-28 12:33:01;0.0;0.0;0.0
2023-03-28 13:02:59;0.0;0.0;0.0
2023-03-28 13:33:03;0.0;0.0;0.0
2023-03-28 14:03:03;0.0;0.0;0.0
2023-03-28 14:33:03;0.0;0.0;0.0
2023-03-28 15:03:04;0.0;0.0;0.0
2023-03-28 15:33:05;0.0;0.0;0.0
2023-03-28 16:03:06;0.0;0.0;0.0
2023-03-28 16:33:00;0.0;0.0;0.0
2023-03-28 17:03:01;0.0;0.0;0.0
2023-03-28 17:32:58;0.0;0.0;0.0
2023-03-28 18:02:55;0.0;0.0;0.0
2023-03-28 18:32:54;0.0;0.0;0.0
2023-03-28 19:02:52;0.0;0.0;0.0
2023-03-28 19:32:54;0.0;0.0;0.0
2023-03-28 20:02:50;0.0;0.0;0.0
2023-03-28 20:32:50;0.0;0.0;0.0
2023-03-28 21:02:50;0.0;0.0;0.0
2023-03-28 21:32:50;0.0;0.0;0.0
2023-03-28 22:02:49;0.0;0.0;0.0
2023-03-28 22:32:53;0.0;0.0;0.0
2023-03-28 23:02:52;0.0;0.0;0.0
2023-03-28 23:32:50;0.0;0.0;0.0
2023-03-29 00:02:49;0.0;0.0;0.0
2023-03-29 00:32:48;0.0;0.0;0.0
2023-03-29 01:02:51;0.0;0.0;0.0
2023-03-29 01:32:49;0.0;0.0;0.0
2023-03-29 02:02:52;0.0;0.0;0.0
2023-03-29 02:32:50;0.0;0.0;0.0
2023-03-29 03:02:48;0.0;0.0;0.0
2023-03-29 03:32:50;0.0;0.0;0.0
2023-03-29 04:02:47;0.0;0.0;0.0
2023-03-29 04:32:49;0.0;0.0;0.0
2023-03-29 05:02:51;0.0;0.0;0.0
2023-03-29 07:02:46;0.0;0.0;0.0
2023-03-29 08:02:47;0.0;0.0;0.0
2023-03-29 08:32:53;0.0;0.0;0.0
2023-03-29 09:02:57;0.0;0.0;0.0
2023-03-29 09:32:57;0.0;0.0;0.0
2023-03-29 10:02:59;0.0;0.0;0.0
2023-03-29 10:32:59;0.0;0.0;0.0
2023-03-29 11:03:03;0.0;0.0;0.0
2023-03-29 11:33:05;0.0;0.0;0.0
2023-03-29 12:03:08;0.0;0.0;0.0
2023-03-29 12:33:06;0.0;0.0;0.0
2023-03-29 13:03:04;0.0;0.0;0.0
2023-03-29 13:33:08;0.0;0.0;0.0
2023-03-29 14:03:07;0.0;0.0;0.0
2023-03-29 14:33:07;0.0;0.0;0.0
2023-03-29 15:03:07;0.0;0.0;0.0
2023-03-29 15:33:05;0.0;0.0;0.0
2023-03-29 16:02:58;0.0;0.0;0.0
2023-03-29 16:32:55;0.0;0.0;0.0
2023-03-29 17:02:55;0.0;0.0;0.0
2023-03-29 17:32:57;0.0;0.0;0.0
2023-03-29 18:02:57;0.0;0.0;0.0
2023-03-29 18:32:53;0.0;0.0;0.0
2023-03-29 19:02:56;0.0;0.0;0.0
2023-03-29 19:32:54;0.0;0.0;0.0
2023-03-29 20:02:51;0.0;0.0;0.0
2023-03-29 20:32:52;0.0;0.0;0.0
2023-03-29 21:02:51;0.0;0.0;0.0
2023-03-29 21:32:50;0.0;0.0;0.0
2023-03-29 22:02:48;0.0;0.0;0.0
2023-03-29 22:32:50;0.0;0.0;0.0
2023-03-29 23:02:48;0.0;0.0;0.0
2023-03-29 23:32:50;0.0;0.0;0.0
2023-03-30 00:02:47;0.0;0.0;0.0
2023-03-30 00:32:48;0.0;0.0;0.0
2023-03-30 01:02:49;0.0;0.0;0.0
2023-03-30 01:32:50;0.0;0.0;0.0
2023-03-30 02:02:46;0.0;0.0;0.0
2023-03-30 02:32:47;0.0;0.0;0.0
2023-03-30 03:02:48;0.0;0.0;0.0
2023-03-30 03:32:48;0.0;0.0;0.0
2023-03-30 04:02:49;0.0;0.0;0.0
2023-03-30 04:32:49;0.0;0.0;0.0
2023-03-30 05:02:49;0.0;0.0;0.0
2023-03-30 05:32:45;0.0;0.0;0.0
2023-03-30 06:02:50;0.0;0.0;0.0
2023-03-30 06:32:45;0.0;0.0;0.0
2023-03-30 07:02:46;0.0;0.0;0.0
2023-03-30 07:32:46;0.0;0.0;0.0
2023-03-30 08:02:46;0.0;0.0;0.0
2023-03-30 08:32:47;0.0;0.0;0.0
2023-03-30 09:02:48;0.0;0.0;0.0
2023-03-30 09:32:51;0.0;0.0;0.0
2023-03-30 10:02:50;0.0;0.0;0.0
2023-03-30 10:32:50;0.0;0.0;0.0
2023-03-30 11:02:50;0.0;0.0;0.0
2023-03-30 11:32:51;0.0;0.0;0.0
2023-03-30 12:02:51;0.0;0.0;0.0
2023-03-30 12:32:51;0.0;0.0;0.0
2023-03-30 13:02:52;0.0;0.0;0.0
2023-03-30 13:32:54;0.0;0.0;0.0
2023-03-30 14:02:52;0.0;0.0;0.0
2023-03-30 14:32:57;0.0;0.0;0.0
2023-03-30 15:33:10;0.0;0.0;0.0
2023-03-30 16:02:56;0.0;0.0;0.0
2023-03-30 16:32:59;0.0;0.0;0.0
2023-03-30 17:02:55;0.0;0.0;0.0
2023-03-30 17:32:55;0.0;0.0;0.0
2023-03-30 18:02:52;0.0;0.0;0.0
2023-03-30 18:32:54;0.0;0.0;0.0
2023-03-30 19:02:49;0.0;0.0;0.0
2023-03-30 19:32:49;0.0;0.0;0.0
2023-03-30 20:02:53;0.0;0.0;0.0
2023-03-30 20:32:52;0.0;0.0;0.0
2023-03-30 21:02:51;0.0;0.0;0.0
2023-03-30 21:32:50;0.0;0.0;0.0
2023-03-30 22:02:49;0.0;0.0;0.0
2023-03-30 22:32:52;0.0;0.0;0.0
2023-03-30 23:02:50;0.0;0.0;0.0
2023-03-30 23:32:48;0.0;0.0;0.0
2023-03-31 00:02:50;0.0;0.0;0.0
2023-03-31 00:32:48;0.0;0.0;0.0
2023-03-31 01:02:50;0.0;0.0;0.0
2023-03-31 01:32:47;0.0;0.0;0.0
2023-03-31 02:02:49;0.0;0.0;0.0
2023-03-31 02:32:51;0.0;0.0;0.0
2023-03-31 03:02:48;0.0;0.0;0.0
2023-03-31 03:32:50;0.0;0.0;0.0
2023-03-31 04:02:48;0.0;0.0;0.0
2023-03-31 04:32:49;0.0;0.0;0.0
2023-03-31 05:02:46;0.0;0.0;0.0
2023-03-31 05:32:48;0.0;0.0;0.0
2023-03-31 06:02:49;0.0;0.0;0.0
2023-03-31 06:32:47;0.0;0.0;0.0
2023-03-31 07:02:48;0.0;0.0;0.0
2023-03-31 07:32:50;0.0;0.0;0.0
2023-03-31 08:02:47;0.0;0.0;0.0
2023-03-31 08:32:49;0.0;0.0;0.0
2023-03-31 09:02:51;0.0;0.0;0.0
2023-03-31 09:32:49;0.0;0.0;0.0
2023-03-31 10:02:51;0.0;0.0;0.0
2023-03-31 10:32:50;0.0;0.0;0.0
2023-03-31 11:02:49;0.0;0.0;0.0
2023-03-31 11:32:53;0.0;0.0;0.0
2023-03-31 12:02:50;0.0;0.0;0.0
2023-03-31 12:32:53;0.0;0.0;0.0
2023-03-31 13:02:56;0.0;0.0;0.0
2023-03-31 13:32:54;0.0;0.0;0.0
2023-03-31 14:02:52;0.0;0.0;0.0
2023-03-31 14:32:55;0.0;0.0;0.0
2023-03-31 15:02:52;0.0;0.0;0.0
2023-03-31 15:32:54;0.0;0.0;0.0
2023-03-31 16:02:51;0.0;0.0;0.0
2023-03-31 16:32:52;0.0;0.0;0.0
2023-03-31 17:02:53;0.0;0.0;0.0
2023-03-31 17:32:53;0.0;0.0;0.0
