datetime;voltaje;distancia
2022-12-30 05:44:06;3.92;247.0
2022-12-30 05:45:05;3.92;247.0
2022-12-30 05:46:08;3.92;247.0
2022-12-30 05:47:06;3.92;247.0
2022-12-30 05:48:05;3.92;247.0
2022-12-30 05:49:08;3.92;247.0
2022-12-30 05:50:06;3.92;247.0
2022-12-30 05:51:05;3.92;246.0
2022-12-30 05:52:08;3.92;247.0
2022-12-30 05:53:06;3.92;246.0
2022-12-30 05:54:05;3.92;246.0
2022-12-30 05:55:08;3.92;246.0
2022-12-30 05:56:06;3.92;246.0
2022-12-30 05:57:05;3.92;246.0
2022-12-30 05:58:08;3.92;246.0
2022-12-30 05:59:07;3.92;246.0
2022-12-30 06:00:05;3.92;246.0
2022-12-30 06:01:08;3.92;246.0
2022-12-30 06:02:07;3.92;246.0
2022-12-30 06:03:05;3.92;246.0
2022-12-30 06:04:08;3.92;246.0
2022-12-30 06:05:07;3.92;246.0
2022-12-30 06:06:05;3.92;246.0
2022-12-30 06:07:08;3.92;246.0
2022-12-30 06:08:07;3.92;246.0
2022-12-30 06:09:05;3.92;246.0
2022-12-30 06:10:08;3.92;246.0
2022-12-30 06:11:07;3.92;246.0
2022-12-30 06:12:05;3.92;246.0
2022-12-30 06:13:08;3.92;246.0
2022-12-30 06:14:07;3.92;246.0
2022-12-30 06:15:05;3.92;246.0
2022-12-30 06:16:08;3.92;246.0
2022-12-30 06:17:07;3.92;246.0
2022-12-30 06:18:05;3.92;246.0
2022-12-30 06:19:09;3.92;246.0
2022-12-30 06:20:07;3.92;246.0
2022-12-30 06:21:05;3.92;246.0
2022-12-30 06:22:04;3.92;246.0
2022-12-30 06:23:07;3.92;246.0
2022-12-30 06:24:06;3.92;246.0
2022-12-30 06:25:04;3.92;246.0
2022-12-30 06:26:07;3.92;246.0
2022-12-30 06:27:06;3.92;246.0
2022-12-30 06:28:04;3.92;246.0
2022-12-30 06:29:07;3.92;246.0
2022-12-30 06:30:06;3.92;246.0
2022-12-30 06:31:04;3.92;246.0
2022-12-30 06:32:07;3.92;246.0
2022-12-30 06:33:06;3.92;246.0
2022-12-30 06:34:04;3.92;246.0
2022-12-30 06:35:08;3.92;246.0
2022-12-30 06:36:06;3.92;246.0
2022-12-30 06:37:04;3.92;246.0
2022-12-30 06:38:08;3.92;246.0
2022-12-30 06:39:06;3.92;246.0
2022-12-30 06:40:05;3.92;246.0
2022-12-30 06:41:08;3.92;246.0
2022-12-30 06:42:06;3.92;246.0
2022-12-30 06:43:05;3.92;246.0
2022-12-30 06:44:08;3.92;246.0
2022-12-30 06:45:06;3.92;246.0
2022-12-30 06:46:05;3.92;246.0
2022-12-30 06:47:08;3.92;246.0
2022-12-30 06:48:07;3.92;246.0
2022-12-30 06:49:05;3.92;246.0
2022-12-30 06:50:08;3.92;246.0
2022-12-30 06:51:07;3.92;245.0
2022-12-30 06:52:05;3.92;246.0
2022-12-30 06:53:04;3.92;246.0
2022-12-30 06:54:07;3.92;246.0
2022-12-30 06:55:06;3.92;246.0
2022-12-30 06:56:04;3.92;245.0
2022-12-30 06:57:07;3.92;246.0
2022-12-30 06:58:06;3.92;246.0
2022-12-30 06:59:04;3.92;245.0
2022-12-30 07:00:08;3.92;245.0
2022-12-30 07:01:06;3.92;245.0
2022-12-30 07:02:05;3.92;246.0
2022-12-30 07:03:08;3.92;246.0
2022-12-30 07:04:06;3.92;245.0
2022-12-30 07:05:05;3.92;245.0
2022-12-30 07:06:08;3.92;245.0
2022-12-30 07:07:07;3.92;245.0
2022-12-30 07:08:05;3.92;245.0
2022-12-30 07:09:09;3.92;246.0
2022-12-30 07:10:07;3.92;246.0
2022-12-30 07:11:06;3.92;246.0
2022-12-30 07:12:04;3.92;246.0
2022-12-30 07:13:08;3.92;246.0
2022-12-30 07:14:06;3.92;246.0
2022-12-30 07:15:05;3.92;246.0
2022-12-30 07:16:08;3.92;245.0
2022-12-30 07:17:06;3.92;245.0
2022-12-30 07:18:05;3.92;245.0
2022-12-30 07:19:08;3.92;245.0
2022-12-30 07:20:07;3.92;245.0
2022-12-30 07:21:05;3.92;245.0
2022-12-30 07:22:09;3.92;245.0
2022-12-30 07:23:07;3.92;245.0
2022-12-30 07:24:06;3.92;245.0
2022-12-30 07:25:04;3.92;245.0
2022-12-30 07:26:08;3.92;245.0
2022-12-30 07:27:06;3.92;245.0
2022-12-30 07:28:05;3.92;245.0
2022-12-30 07:29:08;3.92;245.0
2022-12-30 07:30:07;3.92;244.0
2022-12-30 07:31:05;3.92;244.0
2022-12-30 07:32:08;3.92;244.0
2022-12-30 07:33:07;3.92;244.0
2022-12-30 07:34:06;3.92;244.0
2022-12-30 07:35:04;3.92;244.0
2022-12-30 07:36:07;3.92;244.0
2022-12-30 07:37:06;3.92;244.0
2022-12-30 07:38:05;3.92;244.0
2022-12-30 07:39:08;3.92;244.0
2022-12-30 07:40:06;3.92;244.0
2022-12-30 07:41:05;3.92;244.0
2022-12-30 07:42:08;3.92;244.0
2022-12-30 07:43:07;3.92;244.0
2022-12-30 07:44:06;3.92;244.0
2022-12-30 07:45:04;3.92;244.0
2022-12-30 07:46:07;3.92;244.0
2022-12-30 07:47:06;3.92;244.0
2022-12-30 07:48:05;3.92;244.0
2022-12-30 07:49:08;3.92;244.0
2022-12-30 07:50:07;3.93;244.0
2022-12-30 07:51:05;3.93;244.0
2022-12-30 07:52:09;3.93;244.0
2022-12-30 07:53:07;3.93;244.0
2022-12-30 07:54:06;3.93;244.0
2022-12-30 07:55:04;3.93;244.0
2022-12-30 07:56:08;3.93;244.0
2022-12-30 07:57:06;3.93;244.0
2022-12-30 07:58:05;3.93;244.0
2022-12-30 07:59:08;3.93;244.0
2022-12-30 08:00:07;3.93;244.0
2022-12-30 08:01:06;3.93;244.0
2022-12-30 08:02:04;3.93;244.0
2022-12-30 08:03:08;3.93;244.0
2022-12-30 08:04:06;3.93;244.0
2022-12-30 08:05:05;3.93;244.0
2022-12-30 08:06:08;3.93;244.0
2022-12-30 08:07:07;3.93;244.0
2022-12-30 08:08:06;3.94;244.0
2022-12-30 08:09:04;3.94;244.0
2022-12-30 08:10:08;3.93;244.0
2022-12-30 08:11:06;3.94;244.0
2022-12-30 08:12:05;3.94;244.0
2022-12-30 08:13:08;3.94;244.0
2022-12-30 08:14:07;3.94;243.0
2022-12-30 08:15:06;3.94;243.0
2022-12-30 08:16:04;3.94;243.0
2022-12-30 08:17:08;3.94;243.0
2022-12-30 08:18:06;3.94;244.0
2022-12-30 08:19:05;3.94;243.0
2022-12-30 08:20:09;3.94;243.0
2022-12-30 08:21:07;3.94;243.0
2022-12-30 08:22:06;3.94;243.0
2022-12-30 08:23:05;3.94;243.0
2022-12-30 08:24:08;3.95;243.0
2022-12-30 08:25:07;3.95;243.0
2022-12-30 08:26:05;3.95;243.0
2022-12-30 08:27:09;3.95;243.0
2022-12-30 08:28:08;3.95;243.0
2022-12-30 08:29:06;3.95;243.0
2022-12-30 08:30:05;3.95;243.0
2022-12-30 08:31:08;3.95;243.0
2022-12-30 08:32:07;3.95;243.0
2022-12-30 08:33:06;3.95;243.0
2022-12-30 08:34:05;3.95;243.0
2022-12-30 08:35:08;3.95;243.0
2022-12-30 08:36:07;3.95;243.0
2022-12-30 08:37:06;3.95;243.0
2022-12-30 08:38:04;3.95;243.0
2022-12-30 08:39:08;3.95;243.0
2022-12-30 08:40:06;3.96;243.0
2022-12-30 08:41:05;3.96;243.0
2022-12-30 08:42:09;3.96;243.0
2022-12-30 08:43:08;3.96;243.0
2022-12-30 08:44:06;3.96;243.0
2022-12-30 08:45:05;3.96;243.0
2022-12-30 08:46:09;3.96;243.0
2022-12-30 08:47:07;3.96;243.0
2022-12-30 08:48:06;3.96;243.0
2022-12-30 08:49:05;3.96;244.0
2022-12-30 08:50:09;3.95;243.0
2022-12-30 08:51:07;3.95;243.0
2022-12-30 08:52:06;3.95;243.0
2022-12-30 08:53:05;3.95;242.0
2022-12-30 08:54:09;3.95;242.0
2022-12-30 08:55:08;3.95;242.0
2022-12-30 08:56:06;3.95;242.0
2022-12-30 08:57:05;3.95;242.0
2022-12-30 08:58:09;3.95;242.0
2022-12-30 08:59:08;3.95;242.0
2022-12-30 09:00:07;3.95;242.0
2022-12-30 09:01:06;3.95;242.0
2022-12-30 09:02:05;3.95;242.0
2022-12-30 09:03:08;3.95;242.0
2022-12-30 09:04:07;3.95;242.0
2022-12-30 09:05:06;3.95;242.0
2022-12-30 09:06:05;3.95;242.0
2022-12-30 09:07:09;3.95;242.0
2022-12-30 09:08:08;3.95;242.0
2022-12-30 09:09:07;3.95;242.0
2022-12-30 09:10:05;3.95;242.0
2022-12-30 09:11:04;3.95;242.0
2022-12-30 09:12:08;3.95;242.0
2022-12-30 09:13:07;3.95;242.0
2022-12-30 09:14:06;3.95;241.0
2022-12-30 09:15:05;3.96;242.0
2022-12-30 09:16:09;3.95;242.0
2022-12-30 09:17:08;3.95;241.0
2022-12-30 09:18:07;3.95;242.0
2022-12-30 09:19:06;3.95;242.0
2022-12-30 09:20:05;3.96;241.0
2022-12-30 09:21:09;3.96;241.0
2022-12-30 09:22:08;3.95;242.0
2022-12-30 09:23:07;3.96;241.0
2022-12-30 09:24:06;3.96;241.0
2022-12-30 09:25:05;3.96;242.0
2022-12-30 09:26:08;3.96;241.0
2022-12-30 09:27:07;3.96;241.0
2022-12-30 09:28:06;3.96;241.0
2022-12-30 09:29:05;3.96;242.0
2022-12-30 09:30:05;3.96;241.0
2022-12-30 09:31:08;3.96;241.0
2022-12-30 09:32:07;3.96;241.0
2022-12-30 09:33:06;3.96;241.0
2022-12-30 09:34:05;3.96;241.0
2022-12-30 09:35:05;3.96;241.0
2022-12-30 09:36:08;3.96;241.0
2022-12-30 09:37:07;3.96;242.0
2022-12-30 09:38:06;3.96;242.0
2022-12-30 09:39:05;3.96;242.0
2022-12-30 09:40:05;3.96;242.0
2022-12-30 09:41:08;3.96;242.0
2022-12-30 09:42:07;3.96;242.0
2022-12-30 09:43:07;3.96;242.0
2022-12-30 09:44:06;3.96;242.0
2022-12-30 09:45:05;3.96;242.0
2022-12-30 09:46:08;3.96;242.0
2022-12-30 09:47:08;3.96;241.0
2022-12-30 09:48:07;3.96;241.0
2022-12-30 09:49:06;3.96;241.0
2022-12-30 09:50:05;3.96;241.0
2022-12-30 09:51:09;3.96;241.0
2022-12-30 09:52:08;3.96;241.0
2022-12-30 09:53:07;3.96;241.0
2022-12-30 09:54:06;3.96;241.0
2022-12-30 09:55:05;3.96;241.0
2022-12-30 09:56:09;3.96;241.0
2022-12-30 09:57:08;3.96;241.0
2022-12-30 09:58:07;3.96;241.0
2022-12-30 09:59:06;3.96;241.0
2022-12-30 10:00:05;3.96;241.0
2022-12-30 10:01:09;3.96;241.0
2022-12-30 10:02:08;3.96;241.0
2022-12-30 10:03:07;3.96;241.0
2022-12-30 10:04:06;3.96;241.0
2022-12-30 10:05:06;3.96;241.0
2022-12-30 10:06:05;3.96;241.0
2022-12-30 10:07:09;3.96;241.0
2022-12-30 10:08:08;3.96;241.0
2022-12-30 10:09:07;3.96;241.0
2022-12-30 10:10:06;3.96;241.0
2022-12-30 10:11:05;3.96;241.0
2022-12-30 10:12:09;3.96;240.0
2022-12-30 10:13:08;3.96;241.0
2022-12-30 10:14:07;3.96;240.0
2022-12-30 10:15:06;3.96;240.0
2022-12-30 10:16:05;3.96;241.0
2022-12-30 10:17:09;3.96;241.0
2022-12-30 10:18:08;3.96;241.0
2022-12-30 10:19:08;3.96;240.0
2022-12-30 10:20:07;3.96;241.0
2022-12-30 10:21:06;3.96;241.0
2022-12-30 10:22:05;3.96;241.0
2022-12-30 10:23:09;3.96;240.0
2022-12-30 10:24:08;3.96;241.0
2022-12-30 10:25:07;3.96;241.0
2022-12-30 10:26:06;3.96;241.0
2022-12-30 10:27:05;3.96;241.0
2022-12-30 10:28:09;3.96;241.0
2022-12-30 10:29:08;3.96;241.0
2022-12-30 10:30:07;3.96;241.0
2022-12-30 10:31:07;3.96;241.0
2022-12-30 10:32:06;3.96;241.0
2022-12-30 10:33:05;3.96;241.0
2022-12-30 10:34:09;3.96;241.0
2022-12-30 10:35:08;3.96;241.0
2022-12-30 10:36:07;3.96;241.0
2022-12-30 10:37:06;3.96;241.0
2022-12-30 10:38:05;3.96;241.0
2022-12-30 10:39:09;3.96;241.0
2022-12-30 10:40:08;3.96;240.0
2022-12-30 10:41:07;3.96;241.0
2022-12-30 10:42:07;3.96;241.0
2022-12-30 10:43:06;3.96;241.0
2022-12-30 10:44:05;3.96;241.0
2022-12-30 10:45:09;3.96;241.0
2022-12-30 10:46:08;3.96;241.0
2022-12-30 10:47:07;3.96;241.0
2022-12-30 10:48:06;3.96;241.0
2022-12-30 10:49:05;3.96;241.0
2022-12-30 10:50:05;3.96;241.0
2022-12-30 10:51:09;3.97;241.0
2022-12-30 10:52:08;3.96;241.0
2022-12-30 10:53:07;4.19;241.0
2022-12-30 10:54:06;4.19;241.0
2022-12-30 10:55:05;4.2;241.0
2022-12-30 10:56:09;4.19;241.0
2022-12-30 10:57:08;4.19;241.0
2022-12-30 10:58:08;4.19;242.0
2022-12-30 10:59:07;4.2;242.0
2022-12-30 11:00:06;4.19;242.0
2022-12-30 11:01:05;4.2;242.0
2022-12-30 11:02:09;4.2;242.0
2022-12-30 11:03:08;4.19;242.0
2022-12-30 11:04:07;4.19;242.0
2022-12-30 11:05:06;4.19;242.0
2022-12-30 11:06:06;4.19;242.0
2022-12-30 11:07:05;4.19;241.0
2022-12-30 11:08:09;4.2;242.0
2022-12-30 11:09:08;4.19;242.0
2022-12-30 11:10:07;4.2;242.0
2022-12-30 11:11:06;4.2;241.0
2022-12-30 11:12:05;4.19;241.0
2022-12-30 11:13:09;4.19;241.0
2022-12-30 11:14:08;4.19;241.0
2022-12-30 11:15:08;4.19;241.0
2022-12-30 11:16:07;4.2;241.0
2022-12-30 11:17:06;4.19;241.0
2022-12-30 11:18:05;4.19;241.0
2022-12-30 11:19:09;4.2;241.0
2022-12-30 11:20:08;4.19;241.0
2022-12-30 11:21:07;4.2;241.0
2022-12-30 11:22:07;4.2;241.0
2022-12-30 11:23:06;4.19;241.0
2022-12-30 11:24:05;4.2;241.0
2022-12-30 11:25:09;4.2;241.0
2022-12-30 11:26:08;4.2;241.0
2022-12-30 11:27:07;4.19;241.0
2022-12-30 11:28:06;4.19;241.0
2022-12-30 11:29:06;4.2;241.0
2022-12-30 11:30:05;4.19;241.0
2022-12-30 11:31:09;4.2;241.0
2022-12-30 11:32:08;4.19;241.0
2022-12-30 11:33:07;4.19;241.0
2022-12-30 11:34:06;4.19;241.0
2022-12-30 11:35:06;4.19;241.0
2022-12-30 11:36:05;4.19;241.0
2022-12-30 11:37:09;4.2;241.0
2022-12-30 11:38:08;4.2;241.0
2022-12-30 11:39:07;4.19;241.0
2022-12-30 11:40:06;4.19;241.0
2022-12-30 11:41:05;4.19;241.0
2022-12-30 11:42:05;4.19;241.0
2022-12-30 11:43:09;4.19;241.0
2022-12-30 11:44:08;4.19;241.0
2022-12-30 11:45:07;4.19;241.0
2022-12-30 11:46:06;4.19;241.0
2022-12-30 11:47:05;4.19;241.0
2022-12-30 11:48:05;4.19;241.0
2022-12-30 11:49:09;4.2;241.0
2022-12-30 11:50:08;4.19;241.0
2022-12-30 11:51:07;4.19;241.0
2022-12-30 11:52:06;4.2;241.0
2022-12-30 11:53:06;4.2;241.0
2022-12-30 11:54:05;4.19;241.0
2022-12-30 11:55:09;4.19;241.0
2022-12-30 11:56:08;4.19;240.0
2022-12-30 11:57:07;4.2;240.0
2022-12-30 11:58:07;4.2;240.0
2022-12-30 11:59:06;4.19;241.0
2022-12-30 12:00:05;4.19;241.0
2022-12-30 12:01:09;4.19;241.0
2022-12-30 12:02:08;4.19;240.0
2022-12-30 12:03:08;4.2;241.0
2022-12-30 12:04:07;4.2;241.0
2022-12-30 12:05:06;4.2;241.0
2022-12-30 12:06:06;4.19;241.0
2022-12-30 12:07:05;4.19;240.0
2022-12-30 12:08:09;4.2;241.0
2022-12-30 12:09:08;4.19;241.0
2022-12-30 12:10:08;4.2;241.0
2022-12-30 12:11:07;4.2;241.0
2022-12-30 12:12:06;4.19;241.0
2022-12-30 12:13:06;4.19;241.0
2022-12-30 12:14:05;4.19;241.0
2022-12-30 12:15:09;4.2;241.0
2022-12-30 12:16:08;4.19;241.0
2022-12-30 12:17:08;4.19;241.0
2022-12-30 12:18:07;4.2;241.0
2022-12-30 12:19:06;4.19;241.0
2022-12-30 12:20:06;4.2;242.0
2022-12-30 12:21:05;4.19;241.0
2022-12-30 12:22:09;4.19;241.0
2022-12-30 12:23:08;4.19;241.0
2022-12-30 12:24:08;4.19;241.0
2022-12-30 12:25:07;4.19;241.0
2022-12-30 12:26:06;4.19;241.0
2022-12-30 12:27:06;4.2;241.0
2022-12-30 12:28:05;4.19;241.0
2022-12-30 12:29:09;4.19;241.0
2022-12-30 12:30:09;4.19;241.0
2022-12-30 12:31:08;4.2;241.0
2022-12-30 12:32:07;4.2;241.0
2022-12-30 12:33:07;4.19;241.0
2022-12-30 12:34:06;4.19;241.0
2022-12-30 12:35:05;4.2;241.0
2022-12-30 12:36:10;4.2;241.0
2022-12-30 12:37:04;4.2;241.0
2022-12-30 12:38:08;4.19;241.0
2022-12-30 12:39:08;4.19;241.0
2022-12-30 12:40:07;4.19;241.0
2022-12-30 12:41:06;4.19;241.0
2022-12-30 12:42:06;4.19;241.0
2022-12-30 12:43:05;4.19;241.0
2022-12-30 12:44:09;4.19;241.0
2022-12-30 12:45:08;4.19;241.0
2022-12-30 12:46:08;4.19;241.0
2022-12-30 12:47:07;4.2;240.0
2022-12-30 12:48:06;4.19;241.0
2022-12-30 12:49:06;4.19;240.0
2022-12-30 12:50:05;4.19;241.0
2022-12-30 12:51:09;4.19;241.0
2022-12-30 12:52:08;4.2;241.0
2022-12-30 12:53:08;4.19;241.0
2022-12-30 12:54:07;4.19;241.0
2022-12-30 12:55:06;4.2;241.0
2022-12-30 12:56:06;4.2;241.0
2022-12-30 12:57:05;4.19;242.0
2022-12-30 12:58:09;4.19;241.0
2022-12-30 12:59:09;4.19;241.0
2022-12-30 13:00:08;4.19;241.0
2022-12-30 13:01:07;4.19;241.0
2022-12-30 13:02:07;4.19;241.0
2022-12-30 13:03:06;4.19;241.0
2022-12-30 13:04:06;4.19;241.0
2022-12-30 13:05:05;4.2;241.0
2022-12-30 13:06:09;4.19;241.0
2022-12-30 13:07:08;4.19;241.0
2022-12-30 13:08:08;4.19;241.0
2022-12-30 13:09:07;4.19;241.0
2022-12-30 13:10:07;4.19;241.0
2022-12-30 13:11:06;4.19;241.0
2022-12-30 13:12:05;4.19;241.0
2022-12-30 13:13:05;4.2;241.0
2022-12-30 13:14:09;4.19;241.0
2022-12-30 13:15:08;4.19;241.0
2022-12-30 13:16:08;4.19;241.0
2022-12-30 13:17:07;4.19;241.0
2022-12-30 13:18:07;4.19;241.0
2022-12-30 13:19:06;4.19;241.0
2022-12-30 13:20:05;4.19;241.0
2022-12-30 13:21:10;4.19;241.0
2022-12-30 13:22:04;4.19;241.0
2022-12-30 13:23:08;4.19;242.0
2022-12-30 13:24:08;4.19;241.0
2022-12-30 13:25:07;4.19;242.0
2022-12-30 13:26:06;4.19;241.0
2022-12-30 13:27:06;4.2;241.0
2022-12-30 13:28:05;4.19;241.0
2022-12-30 13:29:09;4.19;241.0
2022-12-30 13:30:09;4.19;241.0
2022-12-30 13:31:08;4.2;241.0
2022-12-30 13:32:08;4.19;241.0
2022-12-30 13:33:07;4.19;240.0
2022-12-30 13:34:06;4.19;240.0
2022-12-30 13:35:06;4.19;241.0
2022-12-30 13:36:05;4.2;241.0
2022-12-30 13:37:09;4.19;241.0
2022-12-30 13:38:09;4.2;241.0
2022-12-30 13:39:08;4.19;240.0
2022-12-30 13:40:08;4.2;240.0
2022-12-30 13:41:07;4.2;240.0
2022-12-30 13:42:07;4.19;240.0
2022-12-30 13:43:06;4.19;240.0
2022-12-30 13:44:05;4.19;241.0
2022-12-30 13:45:05;4.19;240.0
2022-12-30 13:46:09;3.95;240.0
2022-12-30 13:47:09;4.19;240.0
2022-12-30 13:48:08;4.19;240.0
2022-12-30 13:49:08;4.19;241.0
2022-12-30 13:50:07;4.2;240.0
2022-12-30 13:51:06;4.19;240.0
2022-12-30 13:52:06;4.19;240.0
2022-12-30 13:53:05;4.19;240.0
2022-12-30 13:54:10;4.2;240.0
2022-12-30 13:55:04;4.19;240.0
2022-12-30 13:56:08;4.19;240.0
2022-12-30 13:57:08;4.19;241.0
2022-12-30 13:58:07;4.2;240.0
2022-12-30 13:59:07;4.19;240.0
2022-12-30 14:00:06;4.19;240.0
2022-12-30 14:01:06;4.19;240.0
2022-12-30 14:02:05;4.19;240.0
2022-12-30 14:03:09;4.2;240.0
2022-12-30 14:04:09;4.19;240.0
2022-12-30 14:05:08;4.19;240.0
2022-12-30 14:06:08;4.19;240.0
2022-12-30 14:07:07;4.19;240.0
2022-12-30 14:08:06;4.19;240.0
2022-12-30 14:09:06;4.19;240.0
2022-12-30 14:10:05;4.19;240.0
2022-12-30 14:11:10;4.19;240.0
2022-12-30 14:12:04;4.19;241.0
2022-12-30 14:13:09;4.2;240.0
2022-12-30 14:14:08;4.19;240.0
2022-12-30 14:15:08;3.95;240.0
2022-12-30 14:16:07;3.95;240.0
2022-12-30 14:17:07;3.95;241.0
2022-12-30 14:18:06;3.96;241.0
2022-12-30 14:19:06;4.19;240.0
2022-12-30 14:20:05;4.19;240.0
2022-12-30 14:21:09;4.2;241.0
2022-12-30 14:22:09;4.19;240.0
2022-12-30 14:23:08;4.19;240.0
2022-12-30 14:24:07;4.19;240.0
2022-12-30 14:25:07;4.19;240.0
2022-12-30 14:26:06;3.96;240.0
2022-12-30 14:27:06;3.96;240.0
2022-12-30 14:28:05;3.96;240.0
2022-12-30 14:29:10;3.96;240.0
2022-12-30 14:30:04;3.96;240.0
2022-12-30 14:31:09;3.96;241.0
2022-12-30 14:32:08;4.19;240.0
2022-12-30 14:33:08;4.19;240.0
2022-12-30 14:34:07;4.19;241.0
2022-12-30 14:35:07;4.19;241.0
2022-12-30 14:36:06;4.19;240.0
2022-12-30 14:37:06;4.19;240.0
2022-12-30 14:38:05;4.19;241.0
2022-12-30 14:39:09;4.2;240.0
2022-12-30 14:40:09;4.19;240.0
2022-12-30 14:41:08;4.19;240.0
2022-12-30 14:42:08;4.19;240.0
2022-12-30 14:43:07;4.19;240.0
2022-12-30 14:44:07;3.96;241.0
2022-12-30 14:45:06;3.96;241.0
2022-12-30 14:46:06;3.96;240.0
2022-12-30 14:47:05;3.96;241.0
2022-12-30 14:48:05;3.96;241.0
2022-12-30 14:49:09;3.96;240.0
2022-12-30 14:50:09;3.96;240.0
2022-12-30 14:51:08;3.96;241.0
2022-12-30 14:52:08;3.96;240.0
2022-12-30 14:53:08;3.96;241.0
2022-12-30 14:54:07;3.96;240.0
2022-12-30 14:55:07;3.96;240.0
2022-12-30 14:56:06;3.96;240.0
2022-12-30 14:57:06;3.96;240.0
2022-12-30 14:58:05;3.96;240.0
2022-12-30 14:59:05;3.96;240.0
2022-12-30 15:00:09;3.96;240.0
2022-12-30 15:01:09;3.96;240.0
2022-12-30 15:02:08;3.96;240.0
2022-12-30 15:03:08;3.96;240.0
2022-12-30 15:04:08;3.96;240.0
2022-12-30 15:05:07;3.95;240.0
2022-12-30 15:06:07;3.96;241.0
2022-12-30 15:07:06;3.96;240.0
2022-12-30 15:08:06;3.96;240.0
2022-12-30 15:09:05;3.96;240.0
2022-12-30 15:10:09;3.96;240.0
2022-12-30 15:11:04;3.96;241.0
2022-12-30 15:12:09;3.96;240.0
2022-12-30 15:13:08;3.96;239.0
2022-12-30 15:14:08;3.96;240.0
2022-12-30 15:15:07;3.96;240.0
2022-12-30 15:16:07;3.96;240.0
2022-12-30 15:17:06;3.96;240.0
2022-12-30 15:18:06;3.96;240.0
2022-12-30 15:19:05;3.95;240.0
2022-12-30 15:20:10;3.97;240.0
2022-12-30 15:21:04;3.96;240.0
2022-12-30 15:22:09;3.96;240.0
2022-12-30 15:23:08;3.96;240.0
2022-12-30 15:24:08;3.95;240.0
2022-12-30 15:25:07;3.95;240.0
2022-12-30 15:26:07;3.96;240.0
2022-12-30 15:27:06;3.97;240.0
2022-12-30 15:28:06;3.96;241.0
2022-12-30 15:29:05;3.97;240.0
2022-12-30 15:30:09;3.96;240.0
2022-12-30 15:31:04;3.96;241.0
2022-12-30 15:32:08;3.96;240.0
2022-12-30 15:33:08;3.96;241.0
2022-12-30 15:34:07;3.96;240.0
2022-12-30 15:35:07;3.96;241.0
2022-12-30 15:36:06;3.96;240.0
2022-12-30 15:37:06;3.95;240.0
2022-12-30 15:38:05;3.96;240.0
2022-12-30 15:39:05;3.96;240.0
2022-12-30 15:40:09;3.96;240.0
2022-12-30 15:41:09;3.96;241.0
2022-12-30 15:42:08;3.96;241.0
2022-12-30 15:43:08;3.95;241.0
2022-12-30 15:44:07;3.95;241.0
2022-12-30 15:45:07;3.95;241.0
2022-12-30 15:46:06;3.96;241.0
2022-12-30 15:47:06;3.96;241.0
2022-12-30 15:48:05;3.96;241.0
2022-12-30 15:49:09;3.96;240.0
2022-12-30 15:50:09;3.96;240.0
2022-12-30 15:51:08;3.96;241.0
2022-12-30 15:52:08;3.96;240.0
2022-12-30 15:53:07;3.96;241.0
2022-12-30 15:54:06;3.96;240.0
2022-12-30 15:55:06;3.96;241.0
2022-12-30 15:56:05;3.96;240.0
2022-12-30 15:57:10;3.96;240.0
2022-12-30 15:58:04;3.96;241.0
2022-12-30 15:59:09;3.96;240.0
2022-12-30 16:00:08;3.96;240.0
2022-12-30 16:01:08;3.96;240.0
2022-12-30 16:02:07;3.96;240.0
2022-12-30 16:03:07;3.96;240.0
2022-12-30 16:04:06;3.96;241.0
2022-12-30 16:05:06;3.96;240.0
2022-12-30 16:06:05;3.96;240.0
2022-12-30 16:07:10;3.96;240.0
2022-12-30 16:08:04;3.96;240.0
2022-12-30 16:09:09;3.96;240.0
2022-12-30 16:10:08;3.96;240.0
2022-12-30 16:11:08;3.96;240.0
2022-12-30 16:12:07;3.96;240.0
2022-12-30 16:13:07;3.96;240.0
2022-12-30 16:14:06;3.96;240.0
2022-12-30 16:15:06;3.96;240.0
2022-12-30 16:16:05;3.96;240.0
2022-12-30 16:17:05;3.96;240.0
2022-12-30 16:18:09;3.96;240.0
2022-12-30 16:19:09;3.96;241.0
2022-12-30 16:20:08;3.96;241.0
2022-12-30 16:21:08;3.96;240.0
2022-12-30 16:22:07;3.96;241.0
2022-12-30 16:23:07;3.96;240.0
2022-12-30 16:24:06;3.96;241.0
2022-12-30 16:25:06;3.96;241.0
2022-12-30 16:26:05;3.97;242.0
2022-12-30 16:27:09;3.96;241.0
2022-12-30 16:28:09;3.96;241.0
2022-12-30 16:29:08;3.96;241.0
2022-12-30 16:30:07;3.96;241.0
2022-12-30 16:31:07;3.96;241.0
2022-12-30 16:32:06;3.96;240.0
2022-12-30 16:33:06;3.96;241.0
2022-12-30 16:34:05;3.96;240.0
2022-12-30 16:35:09;3.96;241.0
2022-12-30 16:36:09;3.96;241.0
2022-12-30 16:37:08;3.96;240.0
2022-12-30 16:38:08;3.96;240.0
2022-12-30 16:39:07;3.96;241.0
2022-12-30 16:40:07;3.96;240.0
2022-12-30 16:41:06;3.96;242.0
2022-12-30 16:42:06;3.96;240.0
2022-12-30 16:43:05;3.96;240.0
2022-12-30 16:44:09;3.96;241.0
2022-12-30 16:45:09;3.96;241.0
2022-12-30 16:46:08;3.96;241.0
2022-12-30 16:47:08;3.96;240.0
2022-12-30 16:48:07;3.96;241.0
2022-12-30 16:49:07;3.96;240.0
